sub,investment,multiplier,returned,soe,fair,soc1,soc2
134,5,2,5,10,3,3,2
134,4,2,1,8,2,2,1
134,0,6,0,0,0,0,0
134,5,4,6,10,7,7,6
134,5,4,6,10,7,7,6
134,7,6,13,14,19,19,11
134,1,4,0,2,0,0,0
135,2,4,0,0,0,0,0
135,8,4,13,15,15,15,15
135,10,4,20,20,20,20,20
135,10,6,24,20,30,30,30
135,6,6,7,10,16,16,16
135,5,2,2,7,3,3,3
135,9,2,7,17,9,9,9
135,2,4,0,0,0,0,0
135,0,4,0,0,0,0,0
135,4,4,5,5,5,5,5
135,5,6,6,7,12,12,12
135,3,2,0,3,0,0,0
135,5,6,9,7,12,12,12
135,2,2,0,0,0,0,0
135,3,6,4,3,4,4,4
135,3,4,4,3,3,3,2
135,10,4,20,20,20,20,20
135,4,4,3,5,5,5,5
135,3,2,0,3,0,0,0
135,5,6,6,7,12,12,12
135,1,2,0,0,0,0,0
135,8,4,13,15,15,15,15
135,10,2,6,20,10,10,10
135,5,2,2,7,3,3,3
135,10,4,16,20,20,20,20
135,6,4,7,10,10,10,10
135,5,6,6,7,12,12,12
135,10,4,16,20,20,20,20
135,9,4,14,17,17,17,17
135,5,4,6,7,7,7,7
135,10,6,18,20,30,30,30
135,8,6,10,15,23,23,23
135,2,4,0,0,0,0,0
135,5,4,6,7,7,7,7
135,7,4,8,12,12,12,12
135,2,2,0,0,0,0,0
135,6,2,4,10,3,3,3
135,1,4,0,0,0,0,0
135,7,4,8,12,12,12,12
135,6,2,2,10,3,3,3
135,9,4,14,17,17,17,17
135,3,4,1,3,3,3,2
135,6,2,2,10,3,3,3
135,4,4,3,5,5,5,5
135,6,4,12,10,10,10,10
135,5,4,6,7,7,7,7
135,4,2,2,5,1,1,1
135,5,2,2,7,3,3,3
135,8,4,13,15,15,15,15
135,5,4,6,7,7,7,7
135,10,2,2,20,10,10,10
135,6,4,7,10,10,10,10
135,3,6,4,3,4,4,4
135,9,6,22,17,26,26,26
135,5,4,6,7,7,7,7
135,10,6,18,20,30,30,30
135,2,4,0,0,0,0,0
135,3,4,2,3,3,3,2
135,5,4,6,7,7,7,7
135,4,4,5,5,5,5,5
135,9,4,11,17,17,17,17
135,6,6,11,10,16,16,16
135,1,6,0,0,0,0,0
135,4,6,7,5,8,8,8
135,7,2,4,12,5,5,5
135,4,2,0,5,1,1,1
135,5,4,4,7,7,7,7
135,2,6,0,0,2,2,2
135,4,6,7,5,8,8,8
135,1,4,1,0,0,0,0
135,5,4,6,7,7,7,7
135,0,4,0,0,0,0,0
135,0,6,0,0,0,0,0
135,4,6,5,5,8,8,8
135,7,6,13,12,19,19,19
135,6,4,10,10,10,10,10
135,0,2,0,0,0,0,0
135,3,4,8,3,3,3,2
135,8,2,14,15,7,7,7
135,5,2,3,7,3,3,3
136,10,2,2,10,10,10,8
136,2,4,0,2,2,0,0
136,8,4,3,15,15,15,12
136,10,4,8,20,20,20,10
136,4,2,2,2,2,2,1
136,5,4,4,8,8,7,5
136,7,4,6,13,13,12,12
136,6,2,2,5,4,4,3
136,10,6,0,30,30,30,20
136,9,4,4,17,17,17,10
136,0,6,0,0,0,0,0
136,5,4,2,8,8,7,5
136,10,4,4,20,20,20,10
136,3,6,4,6,6,5,4
136,10,4,0,20,20,20,10
136,3,2,0,3,3,2,1
136,5,4,2,8,8,7,5
136,9,4,4,17,17,17,10
136,4,6,5,9,9,9,8
136,4,4,3,5,5,5,4
136,4,2,1,2,2,2,1
136,4,6,0,9,9,9,8
136,0,4,0,0,0,0,0
136,1,4,0,1,1,1,0
136,5,6,3,13,13,12,10
136,3,6,2,6,6,5,4
136,6,4,2,10,10,10,10
136,3,2,0,3,3,2,1
136,5,4,2,8,8,7,5
136,6,6,4,16,16,16,14
136,4,4,2,5,5,5,4
136,6,4,2,10,10,10,10
136,6,4,2,10,10,10,10
136,5,4,2,8,8,7,5
136,7,6,0,20,20,20,15
136,7,2,1,5,5,5,4
136,2,2,0,2,2,2,0
136,4,4,2,5,5,5,4
136,8,6,5,23,23,23,15
136,2,4,0,2,2,0,0
136,6,4,2,10,10,10,10
136,9,4,4,17,17,17,10
136,10,4,4,20,20,20,10
136,2,2,0,2,2,2,0
136,5,2,0,5,5,3,2
136,6,2,0,5,4,4,3
136,9,2,2,9,9,8,6
136,4,6,2,9,9,9,8
136,10,2,0,10,10,10,8
136,6,6,4,16,16,16,14
136,5,6,3,13,13,12,10
136,5,4,2,8,8,7,5
136,1,4,0,1,1,1,0
136,5,6,3,13,13,12,10
136,6,2,1,5,4,4,3
136,3,4,0,2,2,2,1
136,4,4,2,5,5,5,4
136,8,4,3,15,15,15,12
136,0,2,0,0,0,0,0
136,5,4,2,8,8,7,5
136,5,2,0,5,5,3,2
136,3,4,0,2,2,2,1
136,2,6,0,2,2,2,1
136,9,6,0,28,28,28,20
136,3,4,0,2,2,2,1
136,3,4,0,2,2,2,1
136,2,4,0,2,2,0,0
136,1,6,0,1,1,0,0
136,0,4,0,0,0,0,0
136,8,2,2,7,7,7,5
136,5,2,1,5,5,3,2
136,1,2,0,1,1,1,0
136,2,4,0,2,2,0,0
136,5,6,3,13,13,12,10
136,7,4,3,13,13,12,12
136,5,4,2,8,8,7,5
136,8,4,6,15,15,15,12
136,5,2,0,5,5,3,2
136,10,6,0,30,30,30,20
136,10,6,0,30,30,30,20
137,8,6,19,13,23,23,15
137,7,4,11,12,13,13,12
137,6,4,10,9,10,10,9
137,8,4,13,13,15,15,14
137,1,2,0,1,0,0,0
137,5,6,12,7,13,13,8
137,9,4,14,17,18,18,17
137,6,2,2,9,4,10,3
137,4,6,5,5,9,9,5
137,3,4,2,3,3,3,2
137,9,4,14,17,18,18,17
137,3,4,2,3,3,3,2
137,5,6,9,7,13,13,8
137,2,2,1,2,0,0,0
137,10,4,16,19,20,20,19
137,5,2,2,7,3,7,2
137,10,2,10,19,10,20,9
137,5,4,4,7,8,8,7
137,5,4,4,7,8,8,7
137,3,4,2,3,3,3,2
137,8,4,13,13,15,15,14
137,4,4,5,5,5,5,4
137,2,4,1,2,0,0,0
137,3,6,5,3,6,6,3
137,7,4,11,12,13,13,12
137,0,6,0,0,0,0,0
137,9,2,5,17,9,18,8
137,1,4,0,1,0,0,0
137,10,4,16,19,20,20,19
137,2,6,0,2,2,2,0
137,10,4,20,19,20,20,19
137,5,4,6,7,8,8,7
137,4,4,5,5,5,5,4
137,4,2,1,5,1,4,0
137,6,4,7,9,10,10,9
137,9,6,16,17,26,26,18
137,6,4,7,9,10,10,9
137,4,2,1,5,1,4,0
137,6,6,7,9,16,16,10
137,5,4,6,7,8,8,7
137,5,6,6,7,13,13,8
137,10,6,18,19,30,30,20
137,5,2,2,7,3,7,2
137,5,6,6,7,13,13,8
137,8,4,13,13,15,15,14
137,3,2,0,3,0,2,0
137,2,4,0,2,0,0,0
137,1,6,0,1,0,0,0
137,10,6,24,19,30,30,20
137,7,6,13,12,20,20,13
137,0,4,0,0,0,0,0
137,3,2,0,3,0,2,0
137,0,4,0,0,0,0,0
137,6,6,7,9,16,16,10
137,3,6,2,3,6,6,3
137,3,4,2,3,3,3,2
137,5,2,1,7,3,7,2
137,2,4,0,2,0,0,0
137,4,6,5,5,9,9,5
137,2,4,0,2,0,0,0
137,1,4,0,1,0,0,0
137,6,2,4,9,4,10,3
137,5,2,2,7,3,7,2
137,5,4,4,7,8,8,7
137,5,4,6,7,8,8,7
137,10,6,24,19,30,30,20
137,0,2,0,0,0,0,0
137,4,4,5,5,5,5,4
137,2,2,0,2,0,0,0
137,4,6,5,5,9,9,5
137,9,4,14,17,18,18,17
137,6,2,2,9,4,10,3
137,7,2,3,12,6,13,5
137,5,4,6,7,8,8,7
137,10,4,20,19,20,20,19
137,5,4,6,7,8,8,7
137,8,2,3,13,7,15,6
137,6,4,7,9,10,10,9
137,4,4,5,5,5,5,4
137,10,2,10,19,10,20,9
138,5,2,0,10,5,5,5
138,10,4,16,20,20,20,20
138,5,6,12,10,13,14,14
138,4,4,6,6,5,5,5
138,8,2,3,16,8,8,8
138,7,6,13,14,18,22,22
138,5,2,0,10,5,5,5
138,4,4,5,6,5,5,5
138,6,4,7,12,10,12,12
138,2,4,0,2,0,1,1
138,10,2,8,20,10,10,10
138,6,2,2,12,6,6,6
138,3,4,0,4,0,3,3
138,3,2,0,4,0,2,1
138,3,2,0,4,0,2,1
138,3,4,0,4,0,3,3
138,6,2,6,12,6,6,6
138,2,6,0,2,0,4,4
138,2,4,0,2,0,1,1
138,6,6,14,12,16,18,18
138,7,4,14,14,12,14,14
138,4,4,3,6,5,5,5
138,5,6,9,10,13,14,14
138,4,4,3,6,5,5,5
138,9,4,18,18,18,18,18
138,9,4,14,18,18,18,18
138,5,6,12,10,13,14,14
138,4,6,5,6,10,10,10
138,1,2,0,1,0,0,0
138,5,4,8,10,8,8,8
138,2,2,0,2,0,1,0
138,10,4,20,20,20,20,20
138,6,2,4,12,6,6,6
138,4,2,0,6,2,3,3
138,5,4,10,10,8,8,8
138,10,4,20,20,20,20,20
138,3,4,0,4,0,3,3
138,5,6,12,10,13,14,14
138,5,4,10,10,8,8,8
138,8,4,13,16,16,16,16
138,7,2,3,14,7,7,7
138,1,6,0,1,0,2,2
138,1,4,0,1,0,0,0
138,3,6,0,4,0,6,6
138,4,6,5,6,10,10,10
138,5,4,10,10,8,8,8
138,0,6,0,0,0,0,0
138,9,6,22,18,22,28,28
138,0,4,0,0,0,0,0
138,0,4,0,0,0,0,0
138,6,4,12,12,10,12,12
138,1,4,0,1,0,0,0
138,5,2,5,10,5,5,5
138,2,4,0,2,0,1,1
138,10,6,24,20,24,30,30
138,5,2,4,10,5,5,5
138,0,2,0,0,0,0,0
138,10,6,24,20,24,30,30
138,7,4,11,14,12,14,14
138,8,4,16,16,16,16,16
138,8,6,19,16,20,25,25
138,9,2,2,18,9,9,9
138,10,6,24,20,24,30,30
138,5,4,8,10,8,8,8
138,10,4,20,20,20,20,20
138,4,6,5,6,10,10,10
138,5,4,8,10,8,8,8
138,10,2,10,20,10,10,10
138,5,4,8,10,8,8,8
138,6,4,10,12,10,12,12
138,3,6,0,4,0,6,6
138,5,4,8,10,8,8,8
138,4,2,0,6,2,3,3
138,3,4,0,4,0,3,3
138,9,4,18,18,18,18,18
138,2,4,0,2,0,1,1
138,2,2,0,2,0,1,0
138,6,4,10,12,10,12,12
138,8,4,16,16,16,16,16
138,6,6,11,12,16,18,18
139,0,2,0,0,0,0,0
139,9,2,2,18,9,9,9
139,10,6,12,20,20,30,25
139,2,4,0,2,0,2,3
139,6,2,4,11,5,7,6
139,5,4,6,9,6,8,9
139,5,6,9,9,8,15,12
139,2,2,0,2,0,1,1
139,7,4,8,14,11,11,12
139,10,2,10,20,10,10,10
139,3,4,4,5,3,6,5
139,5,2,3,9,4,4,4
139,3,6,5,5,4,8,6
139,0,6,0,0,0,0,0
139,0,4,0,0,0,0,0
139,9,4,11,18,16,16,16
139,10,4,12,20,18,20,19
139,8,2,8,16,8,8,8
139,1,4,0,0,0,0,0
139,10,4,20,20,18,20,19
139,4,2,2,8,3,4,4
139,5,4,6,9,6,8,9
139,5,4,8,9,6,8,9
139,6,6,11,11,10,18,16
139,5,6,9,9,8,15,12
139,4,6,2,8,6,12,8
139,8,4,13,16,13,14,15
139,10,2,10,20,10,10,10
139,9,4,18,18,16,16,16
139,5,6,9,9,8,15,12
139,6,4,7,11,9,9,9
139,4,4,5,8,5,7,7
139,7,4,11,14,11,11,12
139,5,4,6,9,6,8,9
139,4,6,7,8,6,12,8
139,1,4,0,0,0,0,0
139,10,4,20,20,18,20,19
139,2,4,0,2,0,2,3
139,5,2,0,9,4,4,4
139,3,4,1,5,3,6,5
139,3,4,1,5,3,6,5
139,4,4,3,8,5,7,7
139,8,4,10,16,13,14,15
139,3,2,0,5,3,3,3
139,6,2,2,11,5,7,6
139,1,2,0,0,0,0,0
139,5,4,6,9,6,8,9
139,8,4,6,16,13,14,15
139,5,4,6,9,6,8,9
139,2,4,0,2,0,2,3
139,6,4,10,11,9,9,9
139,5,4,6,9,6,8,9
139,0,4,0,0,0,0,0
139,8,6,14,16,16,24,20
139,2,6,0,2,2,6,4
139,10,4,16,20,18,20,19
139,7,6,8,14,14,21,20
139,5,2,2,9,4,4,4
139,2,2,0,2,0,1,1
139,7,2,4,14,6,7,7
139,6,2,4,11,5,7,6
139,4,6,5,8,6,12,8
139,6,4,7,11,9,9,9
139,1,6,0,0,0,0,0
139,4,2,0,8,3,4,4
139,2,4,0,2,0,2,3
139,4,4,3,8,5,7,7
139,10,6,18,20,20,30,25
139,5,4,6,9,6,8,9
139,6,6,7,11,10,18,16
139,10,6,18,20,20,30,25
139,5,6,6,9,8,15,12
139,3,4,0,5,3,6,5
139,6,4,7,11,9,9,9
139,5,2,2,9,4,4,4
139,9,6,16,18,18,27,22
139,4,4,5,8,5,7,7
139,3,6,0,5,4,8,6
139,9,4,11,18,16,16,16
139,3,2,0,5,3,3,3
140,8,4,13,14,14,16,14
140,10,4,20,18,18,20,18
140,5,4,6,6,6,7,6
140,5,4,6,6,6,7,6
140,3,4,4,2,2,4,2
140,2,4,0,0,0,2,0
140,5,2,5,6,3,3,3
140,5,2,2,6,3,3,3
140,9,6,16,17,26,26,17
140,0,2,0,0,0,0,0
140,2,2,0,0,0,0,0
140,5,6,9,6,12,12,6
140,8,6,19,14,18,18,14
140,5,4,6,6,6,7,6
140,4,6,5,4,9,9,4
140,8,4,13,14,14,16,14
140,0,4,0,0,0,0,0
140,5,6,9,6,12,12,6
140,5,4,6,6,6,7,6
140,9,4,14,17,17,18,17
140,10,2,6,18,9,9,9
140,1,2,0,0,0,0,0
140,7,4,8,12,12,14,12
140,4,4,6,4,4,5,4
140,9,4,11,17,17,18,17
140,3,4,2,2,2,4,2
140,4,6,7,4,9,9,4
140,6,2,5,8,4,4,4
140,4,4,6,4,4,5,4
140,2,2,1,0,0,0,0
140,5,6,6,6,12,12,6
140,10,2,8,18,9,9,9
140,1,4,0,0,0,1,0
140,1,6,0,0,0,0,0
140,8,4,13,14,14,16,14
140,10,6,30,18,30,30,18
140,2,4,2,0,0,2,0
140,5,4,6,6,6,7,6
140,2,6,1,0,2,0,0
140,6,4,10,8,8,8,8
140,5,4,6,6,6,7,6
140,4,4,5,4,4,5,4
140,7,2,6,12,5,5,5
140,10,6,30,18,30,30,18
140,3,2,1,2,0,0,0
140,6,2,5,8,4,4,4
140,4,6,5,4,9,9,4
140,3,4,2,2,2,4,2
140,8,2,6,14,7,7,7
140,0,6,0,0,0,0,0
140,6,2,4,8,4,4,4
140,2,4,0,0,0,2,0
140,10,6,24,18,30,30,18
140,4,2,2,4,1,1,1
140,5,2,3,6,3,3,3
140,5,6,9,6,12,12,6
140,6,4,10,8,8,8,8
140,10,4,12,18,18,20,18
140,5,4,6,6,6,7,6
140,3,6,4,2,5,4,2
140,3,4,1,2,2,4,2
140,4,2,1,4,1,1,1
140,3,6,2,2,5,4,2
140,5,4,6,6,6,7,6
140,7,4,11,12,12,14,12
140,4,4,5,4,4,5,4
140,9,2,9,17,8,8,8
140,7,6,13,12,16,16,12
140,10,4,16,18,18,20,18
140,6,6,11,8,15,15,8
140,0,4,0,0,0,0,0
140,2,4,0,0,0,2,0
140,6,4,7,8,8,8,8
140,6,4,7,8,8,8,8
140,9,4,14,17,17,18,17
140,10,4,16,18,18,20,18
140,3,2,0,2,0,0,0
140,1,4,0,0,0,1,0
140,5,2,3,6,3,3,3
140,6,6,14,8,15,15,8
141,0,4,0,0,0,0,0
141,9,4,14,18,18,18,9
141,7,2,6,14,8,7,7
141,3,6,5,6,6,6,6
141,1,6,2,2,0,2,2
141,8,6,14,16,23,16,16
141,4,6,7,8,9,8,8
141,4,6,7,8,9,8,8
141,2,2,1,4,0,2,2
141,9,4,14,18,18,18,9
141,5,4,6,10,10,10,5
141,2,2,1,4,0,2,2
141,5,4,6,10,10,10,5
141,4,4,5,8,8,8,4
141,5,2,2,10,2,5,5
141,5,4,6,10,10,10,5
141,5,2,2,10,2,5,5
141,10,4,20,20,20,20,10
141,1,2,0,2,0,1,1
141,4,4,5,8,8,8,4
141,8,4,13,16,16,16,8
141,6,2,4,12,3,6,6
141,5,6,9,10,12,10,10
141,10,6,24,20,30,20,20
141,4,2,2,8,1,4,4
141,10,6,30,20,30,20,20
141,4,2,1,8,1,4,4
141,2,4,0,4,4,4,2
141,9,4,18,18,18,18,9
141,5,4,8,10,10,10,5
141,3,6,7,6,6,6,6
141,2,6,2,4,0,4,4
141,9,2,7,18,8,9,9
141,6,2,4,12,3,6,6
141,0,4,0,0,0,0,0
141,8,4,10,16,16,16,8
141,10,2,10,20,10,10,10
141,5,6,12,10,12,10,10
141,5,2,2,10,2,5,5
141,3,4,2,6,6,6,3
141,5,4,8,10,10,10,5
141,6,4,10,12,12,12,6
141,10,2,10,20,10,10,10
141,10,4,20,20,20,20,10
141,10,6,30,20,30,20,20
141,0,2,0,0,0,0,0
141,10,4,20,20,20,20,10
141,7,4,11,14,14,14,7
141,7,6,17,14,20,14,14
141,5,4,6,10,10,10,5
141,7,4,11,14,14,14,7
141,3,4,2,6,6,6,3
141,8,4,6,16,16,16,8
141,3,4,2,6,6,6,3
141,5,2,3,10,2,5,5
141,5,4,4,10,10,10,5
141,6,6,14,12,16,12,12
141,6,4,10,12,12,12,6
141,6,4,10,12,12,12,6
141,5,6,9,10,12,10,10
141,8,2,6,16,9,8,8
141,4,6,7,8,9,8,8
141,10,4,20,20,20,20,10
141,3,4,2,6,6,6,3
141,6,2,2,12,3,6,6
141,2,4,0,4,4,4,2
141,3,2,0,6,0,3,3
141,0,6,0,0,0,0,0
141,5,6,12,10,12,10,10
141,2,4,0,4,4,4,2
141,4,4,5,8,8,8,4
141,2,4,0,4,4,4,2
141,6,6,14,12,16,12,12
141,1,4,0,2,2,2,1
141,1,4,0,2,2,2,1
141,9,6,16,18,22,18,18
141,6,4,10,12,12,12,6
141,5,4,6,10,10,10,5
141,4,4,5,8,8,8,4
141,3,2,0,6,0,3,3
142,3,4,7,5,6,6,4
142,10,4,16,18,20,20,17
142,2,6,4,4,6,6,5
142,6,2,5,11,8,8,8
142,7,4,14,13,14,13,11
142,2,4,2,4,4,4,3
142,7,6,13,13,21,21,15
142,0,4,0,0,0,0,0
142,3,6,5,5,9,9,7
142,3,6,5,5,9,9,7
142,2,4,3,4,4,4,3
142,5,4,8,9,10,10,8
142,2,2,1,4,3,3,2
142,3,2,2,5,4,4,3
142,6,6,14,11,18,18,12
142,6,6,11,11,18,18,12
142,8,4,13,15,15,15,12
142,5,6,9,9,15,15,11
142,7,2,4,13,11,10,10
142,9,2,11,17,14,14,12
142,4,2,4,7,6,6,5
142,7,4,14,13,14,13,11
142,10,4,16,18,20,20,17
142,1,4,1,2,2,2,2
142,10,6,24,18,30,30,25
142,0,6,0,0,0,0,0
142,8,4,13,15,15,15,12
142,4,6,7,7,12,12,8
142,8,4,13,15,15,15,12
142,6,2,6,11,8,8,8
142,10,6,24,18,30,30,25
142,4,4,6,7,8,8,6
142,10,6,24,18,30,30,25
142,9,4,18,17,17,17,15
142,5,4,10,9,10,10,8
142,3,2,3,5,4,4,3
142,1,6,2,2,3,3,3
142,5,2,5,9,7,7,7
142,5,2,5,9,7,7,7
142,5,4,8,9,10,10,8
142,5,4,8,9,10,10,8
142,3,4,4,5,6,6,4
142,5,4,8,9,10,10,8
142,6,4,7,11,12,11,10
142,6,4,10,11,12,11,10
142,9,4,18,17,17,17,15
142,1,2,0,2,2,2,1
142,4,6,7,7,12,12,8
142,6,2,7,11,8,8,8
142,2,4,4,4,4,4,3
142,5,6,9,9,15,15,11
142,5,6,9,9,15,15,11
142,5,4,8,9,10,10,8
142,6,4,10,11,12,11,10
142,9,4,14,17,17,17,15
142,5,4,8,9,10,10,8
142,5,6,9,9,15,15,11
142,0,2,0,0,0,0,0
142,3,4,5,5,6,6,4
142,5,4,8,9,10,10,8
142,5,2,6,9,7,7,7
142,1,4,2,2,2,2,2
142,9,6,22,17,27,27,20
142,5,2,6,9,7,7,7
142,10,4,16,18,20,20,17
142,4,4,6,7,8,8,6
142,4,2,5,7,6,6,5
142,2,2,3,4,3,3,2
142,8,6,14,15,24,24,18
142,0,4,0,0,0,0,0
142,4,6,7,7,12,12,8
142,6,4,10,11,12,11,10
142,10,2,12,18,15,15,14
142,4,4,6,7,8,8,6
142,10,2,12,18,15,15,14
142,8,2,10,15,13,12,11
142,4,4,6,7,8,8,6
142,3,4,5,5,6,6,4
142,10,4,16,18,20,20,17
142,2,4,3,4,4,4,3
143,8,2,5,14,7,7,7
143,4,6,10,5,9,9,9
143,0,4,0,0,0,0,0
143,6,4,10,8,10,10,10
143,2,4,0,0,0,0,0
143,4,2,1,5,1,1,1
143,10,4,20,18,20,20,20
143,1,4,0,0,0,0,0
143,0,4,0,0,0,0,0
143,0,6,0,0,0,0,0
143,2,2,0,0,0,0,0
143,6,6,14,8,16,16,16
143,5,4,8,7,8,8,8
143,9,4,14,16,18,18,17
143,2,4,0,0,0,0,0
143,5,4,8,7,8,8,8
143,5,4,8,7,8,8,8
143,3,4,2,2,3,3,2
143,10,6,30,18,30,30,30
143,10,4,20,18,20,20,20
143,7,6,21,12,20,20,20
143,5,6,15,7,13,13,12
143,4,4,5,5,5,5,5
143,3,6,5,2,5,5,5
143,3,4,2,2,3,3,2
143,6,2,4,8,4,4,4
143,3,4,2,2,3,3,2
143,3,4,2,2,3,3,2
143,3,2,0,2,0,0,0
143,7,4,14,12,13,13,12
143,4,4,5,5,5,5,5
143,4,6,10,5,9,9,9
143,8,6,24,14,23,23,23
143,9,6,27,16,27,27,26
143,1,4,0,0,0,0,0
143,5,6,12,7,13,13,12
143,10,4,20,18,20,20,20
143,0,2,0,0,0,0,0
143,9,4,18,16,18,18,17
143,10,6,30,18,30,30,30
143,6,2,4,8,4,4,4
143,5,4,8,7,8,8,8
143,5,4,8,7,8,8,8
143,3,6,5,2,5,5,5
143,1,6,0,0,0,0,0
143,10,6,30,18,30,30,30
143,5,2,2,7,3,3,2
143,9,4,18,16,18,18,17
143,6,4,10,8,10,10,10
143,5,4,8,7,8,8,8
143,7,4,11,12,13,13,12
143,2,4,0,0,0,0,0
143,2,2,0,0,0,0,0
143,10,2,10,18,10,10,10
143,5,2,3,7,3,3,2
143,6,6,14,8,16,16,16
143,2,4,0,0,0,0,0
143,8,4,13,14,15,15,15
143,4,4,5,5,5,5,5
143,10,4,20,18,20,20,20
143,5,4,8,7,8,8,8
143,1,2,0,0,0,0,0
143,8,4,16,14,15,15,15
143,2,6,5,0,2,2,2
143,8,4,16,14,15,15,15
143,3,2,0,2,0,0,0
143,4,6,10,5,9,9,9
143,4,4,5,5,5,5,5
143,5,2,3,7,3,3,2
143,5,2,3,7,3,3,2
143,9,2,9,16,9,9,8
143,5,6,12,7,13,13,12
143,5,6,12,7,13,13,12
143,6,4,10,8,10,10,10
143,7,2,7,12,6,6,5
143,6,4,10,8,10,10,10
143,5,4,8,7,8,8,8
143,4,2,1,5,1,1,1
143,10,2,10,18,10,10,10
143,6,2,4,8,4,4,4
144,5,4,4,12,8,8,7
144,7,4,11,16,12,12,11
144,2,2,1,5,2,2,1
144,9,6,22,20,28,30,24
144,4,6,10,10,12,12,8
144,10,4,8,22,16,18,16
144,7,6,13,16,24,24,18
144,8,4,16,18,13,14,14
144,1,2,0,4,1,1,0
144,6,4,10,14,10,10,9
144,9,2,5,20,7,8,8
144,6,2,2,14,5,5,5
144,0,6,0,0,0,0,0
144,3,4,2,8,6,3,3
144,2,4,0,5,4,4,2
144,10,6,36,22,32,34,28
144,4,6,7,10,12,12,8
144,10,4,16,22,16,18,16
144,1,4,0,4,2,2,1
144,5,4,4,12,8,8,7
144,7,4,11,16,12,12,11
144,1,4,0,4,2,2,1
144,8,4,10,18,13,14,14
144,7,2,4,16,6,6,6
144,9,4,14,20,15,16,16
144,8,6,19,18,28,26,24
144,3,6,5,8,8,8,5
144,10,4,16,22,16,18,16
144,10,2,4,22,8,9,8
144,3,2,0,8,2,2,1
144,2,6,1,5,8,8,4
144,5,4,6,12,8,8,7
144,3,4,2,8,6,3,3
144,3,4,2,8,6,3,3
144,5,4,8,12,8,8,7
144,5,2,5,12,4,4,3
144,5,6,12,12,16,16,12
144,6,2,2,14,5,5,5
144,4,4,5,10,5,5,4
144,2,4,1,5,4,4,2
144,5,6,12,12,16,16,12
144,4,4,5,10,5,5,4
144,6,4,10,14,10,10,9
144,5,2,4,12,4,4,3
144,10,6,30,22,32,34,28
144,3,4,1,8,6,3,3
144,4,2,1,10,3,3,2
144,5,4,6,12,8,8,7
144,2,2,0,5,2,2,1
144,10,4,16,22,16,18,16
144,10,2,8,22,8,9,8
144,5,2,2,12,4,4,3
144,4,6,10,10,12,12,8
144,3,6,5,8,8,8,5
144,0,4,0,0,0,0,0
144,0,4,0,0,0,0,0
144,3,2,1,8,2,2,1
144,4,4,3,10,5,5,4
144,6,6,11,14,20,20,14
144,6,2,2,14,5,5,5
144,8,2,5,18,7,7,7
144,5,6,9,12,16,16,12
144,2,4,0,5,4,4,2
144,10,6,24,22,32,34,28
144,5,4,8,12,8,8,7
144,1,6,0,4,4,4,3
144,4,4,5,10,5,5,4
144,5,4,8,12,8,8,7
144,9,4,11,20,15,16,16
144,5,4,6,12,8,8,7
144,0,2,0,0,0,0,0
144,6,4,7,14,10,10,9
144,5,2,2,12,4,4,3
144,8,4,13,18,13,14,14
144,6,4,7,14,10,10,9
144,4,2,1,10,3,3,2
144,9,4,14,20,15,16,16
144,2,4,0,5,4,4,2
144,5,6,12,12,16,16,12
144,6,6,14,14,20,20,14
145,2,4,0,0,0,0,0
145,6,2,10,10,3,3,3
145,2,4,0,0,0,0,0
145,5,4,8,7,8,8,8
145,4,4,6,5,5,5,5
145,1,6,0,0,0,0,0
145,1,4,0,0,0,0,0
145,5,6,12,7,13,13,8
145,4,2,0,5,1,1,1
145,6,6,11,10,16,16,10
145,8,4,16,15,15,15,15
145,10,4,20,20,20,20,20
145,5,4,8,7,8,8,8
145,0,6,0,0,0,0,0
145,10,6,24,20,30,30,22
145,4,4,5,5,5,5,5
145,4,4,5,5,5,5,5
145,9,4,18,16,17,17,17
145,6,4,10,10,10,10,10
145,3,4,4,2,3,3,3
145,9,6,27,16,27,27,18
145,5,4,6,7,8,8,8
145,4,2,1,5,1,1,1
145,2,4,0,0,0,0,0
145,3,4,2,2,3,3,3
145,7,6,17,12,20,20,13
145,0,4,0,0,0,0,0
145,8,4,16,15,15,15,15
145,5,4,8,7,8,8,8
145,5,6,9,7,13,13,8
145,8,4,16,15,15,15,15
145,6,2,4,10,3,3,3
145,3,2,0,2,0,0,0
145,3,6,4,2,6,6,4
145,4,6,5,5,9,9,7
145,10,4,20,20,20,20,20
145,9,4,18,16,17,17,17
145,5,2,2,7,3,3,3
145,5,2,2,7,3,3,3
145,1,2,0,0,0,0,0
145,8,6,14,15,23,23,15
145,6,6,11,10,16,16,10
145,9,4,18,16,17,17,17
145,7,4,11,12,13,13,13
145,1,4,0,0,0,0,0
145,4,4,5,5,5,5,5
145,5,2,3,7,3,3,3
145,5,6,9,7,13,13,8
145,2,4,0,0,0,0,0
145,6,2,4,10,3,3,3
145,4,6,7,5,9,9,7
145,2,2,0,0,0,0,0
145,3,4,2,2,3,3,3
145,10,4,20,20,20,20,20
145,3,2,0,2,0,0,0
145,10,6,24,20,30,30,22
145,10,2,4,20,5,5,5
145,2,6,0,0,2,2,0
145,0,4,0,0,0,0,0
145,3,6,4,2,6,6,4
145,5,4,8,7,8,8,8
145,8,2,6,15,4,4,4
145,2,2,0,0,0,0,0
145,5,4,8,7,8,8,8
145,7,4,11,12,13,13,13
145,5,4,6,7,8,8,8
