sub,role,trial,unfairness,choice,choice_RT
209,other,7,55,0,2.444
209,other,8,70,0,3.006
209,other,9,90,1,4.965
209,other,10,85,0,4.926
209,other,11,85,0,4.867
209,other,12,95,1,2.65
209,other,13,75,0,2.751
209,other,14,60,0,1.833
209,other,15,80,0,1.872
209,other,16,60,0,2.174
209,other,17,95,1,1.782
209,other,18,80,0,1.948
209,other,19,90,1,3.071
209,other,20,50,0,2.225
210,other,1,70,0,3.966
210,other,2,95,1,5.877
210,other,3,60,0,3.509
210,other,4,70,0,2.708
210,other,5,50,0,2.684
210,other,6,80,1,2.325
210,other,7,50,0,1.818
210,other,8,55,0,2.344
210,other,9,65,0,1.976
210,other,10,75,1,2.469
210,other,11,90,1,2.385
210,other,12,85,1,1.639
210,other,13,95,1,1.989
210,other,14,90,1,2.397
210,other,15,65,0,1.982
210,other,16,60,0,2.331
210,other,17,80,1,1.823
210,other,18,85,1,1.67
210,other,19,75,1,1.576
210,other,20,55,0,1.991
211,other,1,50,0,3.518
211,other,2,65,0,2.564
211,other,3,90,1,2.153
211,other,4,60,0,3.267
211,other,5,55,0,1.846
211,other,6,55,0,2.083
211,other,7,50,0,2.025
211,other,8,95,1,2.427
211,other,9,70,0,2.361
211,other,10,60,0,2.421
211,other,11,80,1,2.565
211,other,12,70,0,2.958
211,other,13,85,1,2.082
211,other,14,95,1,2.313
211,other,15,75,0,4.237
211,other,16,75,1,4.268
211,other,17,65,0,1.747
211,other,18,90,1,2.584
211,other,19,85,1,2.319
211,other,20,80,1,1.643
212,other,1,75,0,7.238
212,other,2,70,0,5.066
212,other,3,55,0,4.545
212,other,4,90,0,4.111
212,other,5,50,0,2.851
212,other,6,50,0,3.611
212,other,7,60,0,4.655
212,other,8,70,0,10.064
212,other,9,80,0,3.958
212,other,10,65,0,3.564
212,other,11,65,0,3.409
212,other,12,80,0,3.828
212,other,13,90,0,3.299
212,other,14,75,0,3.401
212,other,15,55,0,3.807
212,other,16,60,0,3.062
212,other,17,85,0,2.553
212,other,18,85,0,3.592
212,other,19,95,0,3.542
212,other,20,95,0,3.59
213,other,1,95,1,10.285
213,other,2,50,0,2.56
213,other,3,80,1,2.778
213,other,4,70,1,6.588
213,other,5,90,1,3.303
213,other,6,60,0,1.775
213,other,7,90,1,2.704
213,other,8,85,1,2.271
213,other,9,85,1,1.894
213,other,10,80,1,2.555
213,other,11,65,0,2.988
213,other,12,70,1,1.48
213,other,13,55,0,2.241
213,other,14,60,0,2.308
213,other,15,55,0,2.665
213,other,16,95,1,1.442
213,other,17,75,1,1.677
213,other,18,50,0,1.593
213,other,19,65,0,1.637
213,other,20,75,1,1.912
214,other,1,65,1,7.015
214,other,2,70,1,4.447
214,other,3,75,1,3.107
214,other,4,50,0,3.072
214,other,5,85,1,2.579
214,other,6,75,1,3.076
214,other,7,80,1,2.833
214,other,8,90,1,3.04
214,other,9,60,0,3.618
214,other,10,90,1,4.407
214,other,11,85,1,3.121
214,other,12,70,1,3.843
214,other,13,95,1,4.214
214,other,14,55,0,2.609
214,other,15,80,1,2.901
214,other,16,65,1,4.4
214,other,17,55,0,2.696
214,other,18,95,1,2.098
214,other,19,50,0,3.41
214,other,20,60,0,2.494
215,other,1,70,0,7.403
215,other,2,60,0,4.893
215,other,3,75,0,4.38
215,other,4,70,0,4.669
215,other,5,80,0,6.221
215,other,6,55,0,4.164
215,other,7,85,0,3.93
215,other,8,95,1,2.662
215,other,9,65,0,3.231
215,other,10,90,1,3.777
215,other,11,50,0,4.247
215,other,12,75,0,3.205
215,other,13,65,0,3.955
215,other,14,55,0,2.869
215,other,15,80,0,4.134
215,other,16,90,1,2.537
215,other,17,95,1,3.024
215,other,18,85,0,4.096
215,other,19,50,0,2.392
215,other,20,60,0,3.202
216,other,1,55,0,7.788
216,other,2,50,0,6.813
216,other,3,75,0,16.145
216,other,4,65,0,9.027
216,other,5,75,0,8.437
216,other,6,65,0,6.452
216,other,7,60,0,6.788
216,other,8,95,1,7.972
216,other,9,80,0,13.077
216,other,10,85,1,10.156
216,other,11,55,0,53.818
216,other,12,70,0,8.208
216,other,13,60,0,6.156
216,other,14,50,0,6.241
216,other,15,70,0,10.436
216,other,16,95,1,9.98
216,other,17,90,0,8.713
216,other,18,90,1,7.654
216,other,19,85,0,8.289
216,other,20,80,0,7.614
217,other,1,85,1,5.341
217,other,2,65,0,3.718
217,other,3,75,1,3.931
217,other,4,90,1,2.878
217,other,5,60,0,2.788
217,other,6,80,1,2.592
217,other,7,70,1,2.48
217,other,8,95,1,2.561
217,other,9,80,1,1.747
217,other,10,50,0,3.287
217,other,11,90,1,2.128
217,other,12,60,0,2.234
217,other,13,70,1,2.68
217,other,14,55,0,1.847
217,other,15,85,1,4.26
217,other,16,75,1,1.627
217,other,17,50,0,2.205
217,other,18,95,1,2.312
217,other,19,55,0,3.229
217,other,20,65,0,1.986
220,other,1,90,1,5.053
220,other,2,80,1,2.789
220,other,3,50,0,31.654
220,other,4,90,1,3.407
220,other,5,60,0,2.287
220,other,6,70,1,3.185
220,other,7,65,0,3.525
220,other,8,95,1,27.729
220,other,9,95,1,2.689
220,other,10,65,0,2.173
220,other,11,75,1,2.671
220,other,12,70,1,2.809
220,other,13,75,1,2.339
220,other,14,55,0,2.466
220,other,15,55,0,3.112
220,other,16,50,0,2.247
220,other,17,85,1,2.795
220,other,18,85,1,2.165
220,other,19,80,1,4.441
220,other,20,60,0,3.204
221,other,1,85,1,3.617
221,other,2,95,1,2.553
221,other,3,85,1,2.809
221,other,4,70,0,2.42
221,other,5,50,0,2.978
221,other,6,50,0,2.436
221,other,7,65,0,2.977
221,other,8,80,1,2.713
221,other,9,70,0,2.049
221,other,10,60,0,2.023
221,other,11,60,0,3.852
221,other,12,75,0,3.376
221,other,13,55,0,1.934
221,other,14,95,1,2.017
221,other,15,65,0,1.918
221,other,16,55,0,2.033
221,other,17,90,1,2.356
221,other,18,80,1,2.473
221,other,19,90,1,1.819
221,other,20,75,0,2.022
222,other,1,50,0,3.502
222,other,2,50,0,1.887
222,other,3,95,1,3.327
222,other,4,85,0,2.869
222,other,5,95,0,2.602
222,other,6,65,0,2.331
222,other,7,80,0,1.897
222,other,8,75,0,1.718
222,other,9,85,0,1.386
222,other,10,65,0,2.309
222,other,11,75,0,1.646
222,other,12,70,0,1.908
222,other,13,55,0,2.595
222,other,14,70,0,2.276
222,other,15,90,1,1.734
222,other,16,60,0,1.574
222,other,17,60,0,2.184
222,other,18,80,0,10.799
222,other,19,90,0,1.439
222,other,20,55,0,1.439
223,other,1,75,1,4.359
223,other,2,65,1,4.87
223,other,3,80,1,3.57
223,other,4,80,1,2.578
223,other,5,90,1,2.514
223,other,6,75,1,2.938
223,other,7,60,0,2.404
223,other,8,95,1,3.14
223,other,9,85,1,9.904
223,other,10,55,0,2.919
223,other,11,85,1,2.712
223,other,12,50,0,3.927
223,other,13,70,1,2.994
223,other,14,55,0,2.088
223,other,15,50,0,2.716
223,other,16,65,1,3.282
223,other,17,70,1,2.525
223,other,18,95,1,2.23
223,other,19,90,1,3.119
223,other,20,60,0,2.382
224,other,1,80,1,7.593
224,other,2,55,0,5.002
224,other,3,85,1,3.367
224,other,4,90,1,3.168
224,other,5,60,0,3.188
224,other,6,50,0,3.237
224,other,7,55,0,4.021
224,other,8,90,1,3.143
224,other,9,60,0,4.2
224,other,10,70,0,2.941
224,other,11,95,1,3.712
224,other,12,70,0,2.369
224,other,13,85,1,2.295
224,other,14,80,1,8.955
224,other,15,75,1,12.352
224,other,16,95,1,2.625
224,other,17,75,1,2.917
224,other,18,65,0,6.671
224,other,19,50,0,2.176
224,other,20,65,0,2.057
225,other,1,50,0,3.565
225,other,2,90,0,4.212
225,other,3,70,0,3.084
225,other,4,95,1,2.359
225,other,5,80,0,3.059
225,other,6,65,0,1.943
225,other,7,95,1,3.439
225,other,8,65,0,1.91
225,other,9,60,0,2.533
225,other,10,85,0,2.409
225,other,11,75,0,1.987
225,other,12,85,0,2.024
225,other,13,70,0,2.111
225,other,14,75,0,1.396
225,other,15,90,1,1.653
225,other,16,80,0,2.43
225,other,17,55,0,1.722
225,other,18,50,0,2.057
225,other,19,55,0,2.33
225,other,20,60,0,2.507
226,other,1,80,0,11.33
226,other,2,50,0,6.336
226,other,3,85,0,3.847
226,other,4,95,0,6.642
226,other,5,55,0,6.529
226,other,6,95,0,4.548
226,other,7,70,0,7.53
226,other,8,80,0,5.058
226,other,9,85,0,8.685
226,other,10,75,0,3.389
226,other,11,50,0,9.137
226,other,12,90,0,3.844
226,other,13,90,0,4.288
226,other,14,65,0,24.435
226,other,15,60,0,12.171
226,other,16,60,0,3.319
226,other,17,65,0,6.182
226,other,18,70,0,3.663
226,other,19,55,0,4.486
226,other,20,75,0,4.006
227,other,1,95,1,4.937
227,other,2,80,1,5.211
227,other,3,65,0,8.278
227,other,4,50,0,3.235
227,other,5,95,1,2.956
227,other,6,70,0,3.02
227,other,7,90,1,3.309
227,other,8,60,0,2.76
227,other,9,75,0,5.516
227,other,10,50,0,8.317
227,other,11,85,1,41.078
227,other,12,55,0,3.197
227,other,13,55,0,3.603
227,other,14,80,0,2.856
227,other,15,90,1,4.44
227,other,16,85,1,4.604
227,other,17,60,0,4.094
227,other,18,65,0,2.835
227,other,19,70,0,3.468
227,other,20,75,0,2.971
228,other,1,55,0,6.394
228,other,2,90,0,5.109
228,other,3,60,0,3.952
228,other,4,65,0,3.611
228,other,5,60,0,2.765
228,other,6,50,0,4.139
228,other,7,90,0,4.004
228,other,8,80,0,3.275
228,other,9,75,0,3.727
228,other,10,70,0,4.836
228,other,11,70,0,4.416
228,other,12,80,0,3.903
228,other,13,55,0,3.416
228,other,14,65,0,3.663
228,other,15,95,0,3.212
228,other,16,75,0,176.666
228,other,17,85,0,2.322
228,other,18,50,0,3.254
228,other,19,95,0,3.118
228,other,20,85,0,3.423
229,other,1,55,0,6.006
229,other,2,90,1,4.04
229,other,3,85,1,5.216
229,other,4,50,0,3.869
229,other,5,70,0,3.189
229,other,6,75,0,3.148
229,other,7,65,0,3.203
229,other,8,60,0,2.939
229,other,9,50,0,2.656
229,other,10,80,1,6.267
229,other,11,65,0,3.648
229,other,12,60,0,3.773
229,other,13,70,0,3.864
229,other,14,55,0,3.012
229,other,15,95,1,3.54
229,other,16,80,1,3.332
229,other,17,95,1,3.953
229,other,18,85,1,6.809
229,other,19,75,0,3.167
229,other,20,90,1,4.218
230,other,1,50,0,3.533
230,other,2,95,1,2.949
230,other,3,75,0,2.544
230,other,4,75,0,1.806
230,other,5,70,0,2.074
230,other,6,80,1,4.441
230,other,7,70,0,2.283
230,other,8,80,1,3.977
230,other,9,55,0,1.842
230,other,10,55,0,1.694
230,other,11,85,1,2.392
230,other,12,50,0,1.921
230,other,13,65,0,1.67
230,other,14,85,1,2.433
230,other,15,90,1,2.168
230,other,16,60,0,1.841
230,other,17,65,0,1.571
230,other,18,60,0,1.945
230,other,19,95,1,1.938
230,other,20,90,1,1.983
231,other,1,90,0,6.183
231,other,2,60,0,7.935
231,other,3,95,0,4.254
231,other,4,80,0,4.39
231,other,5,70,0,5.734
231,other,6,50,0,4.321
231,other,7,85,0,4.307
231,other,8,55,0,8.83
231,other,9,65,0,4.22
231,other,10,65,0,3.37
231,other,11,60,0,3.054
231,other,12,90,0,3.787
231,other,13,55,0,2.977
231,other,14,80,0,4.024
231,other,15,95,0,3.982
231,other,16,50,0,3.906
231,other,17,70,0,3.243
231,other,18,75,0,2.896
231,other,19,75,0,2.919
231,other,20,85,0,2.895
232,other,1,85,0,2.765
232,other,2,95,1,5.882
232,other,3,75,0,2.26
232,other,4,75,0,2.254
232,other,5,55,0,2.755
232,other,6,65,0,3.124
232,other,7,50,0,2.312
232,other,8,85,0,2.345
232,other,9,70,0,1.876
232,other,10,90,0,2.619
232,other,11,90,0,2.953
232,other,12,55,0,1.931
232,other,13,70,0,2.245
232,other,14,80,0,2.319
232,other,15,80,0,2.577
232,other,16,60,0,2.422
232,other,17,95,1,2.271
232,other,18,60,0,2.22
232,other,19,65,0,2.282
232,other,20,50,0,2.093
233,other,1,70,0,3.159
233,other,2,50,0,2.463
233,other,3,55,0,2.266
233,other,4,80,1,4.647
233,other,5,60,0,2.735
233,other,6,90,1,2.652
233,other,7,75,0,7.043
233,other,8,90,1,3.423
233,other,9,85,1,2.104
233,other,10,65,0,27.065
233,other,11,75,0,2.481
233,other,12,70,0,3.101
233,other,13,50,0,2.968
233,other,14,60,0,2.27
233,other,15,80,1,3.469
233,other,16,55,0,2.797
233,other,17,85,1,4.221
233,other,18,65,0,2.259
233,other,19,95,1,2.696
233,other,20,95,1,2.837
234,other,1,65,0,7.557
234,other,2,95,1,5.173
234,other,3,85,1,6.169
234,other,4,60,0,3.885
234,other,5,50,0,3.65
234,other,6,80,1,4.51
234,other,7,75,0,11.064
234,other,8,85,1,4.887
234,other,9,80,1,5.004
234,other,10,90,1,3.637
234,other,11,70,0,3.337
234,other,12,55,0,2.402
234,other,13,60,0,2.464
234,other,14,90,1,3.457
234,other,15,55,0,2.635
234,other,16,95,1,3.438
234,other,17,70,0,2.824
234,other,18,50,0,3.576
234,other,19,75,0,4.15
234,other,20,65,0,2.49
235,other,1,95,1,7.571
235,other,2,60,0,22.611
235,other,3,75,1,4.645
235,other,4,65,0,3.373
235,other,5,70,1,7.344
235,other,6,90,1,2.641
235,other,7,50,0,3.149
235,other,8,65,0,3.319
235,other,9,60,0,2.577
235,other,10,50,0,2.446
235,other,11,95,1,3.266
235,other,12,85,1,2.751
235,other,13,80,1,4.849
235,other,14,55,0,3.276
235,other,15,85,1,3.845
235,other,16,70,0,3.13
235,other,17,55,0,2.158
235,other,18,75,0,2.788
235,other,19,80,1,4.395
235,other,20,90,1,2.405
237,other,1,70,0,3.723
237,other,2,55,0,2.959
237,other,3,75,0,3.554
237,other,4,60,0,3.337
237,other,5,95,0,2.918
237,other,6,95,0,3.801
237,other,7,80,0,2.385
237,other,8,65,0,14.077
237,other,9,60,0,2.758
237,other,10,50,0,3.094
237,other,11,85,0,2.891
237,other,12,80,0,3.291
237,other,13,50,0,2.221
237,other,14,65,0,2.496
237,other,15,90,0,2.879
237,other,16,75,0,3.06
237,other,17,85,0,4.2
237,other,18,90,0,2.399
237,other,19,55,0,3.161
237,other,20,70,0,2.824
238,other,1,65,1,8.666
238,other,2,50,0,2.665
238,other,3,55,0,2.224
238,other,4,75,1,2.218
238,other,5,80,1,2.877
238,other,6,90,1,2.086
238,other,7,55,0,1.953
238,other,8,60,0,2.093
238,other,9,70,0,12.709
238,other,10,90,1,2.367
238,other,11,50,0,3.038
238,other,12,75,1,4.282
238,other,13,95,1,2.399
238,other,14,85,1,5.677
238,other,15,95,1,2.651
238,other,16,85,1,2.135
238,other,17,60,0,2.04
238,other,18,65,0,1.878
238,other,19,70,1,2.235
238,other,20,80,1,1.982
241,other,1,70,1,6.463
241,other,2,80,1,4.196
241,other,3,75,1,8.528
241,other,4,95,1,4.139
241,other,5,60,0,6.143
241,other,6,85,1,3.112
241,other,7,50,0,4.263
241,other,8,90,1,3.711
241,other,9,80,1,3.011
241,other,10,95,1,2.699
241,other,11,70,1,4.367
241,other,12,55,0,2.911
241,other,13,50,0,3.097
241,other,14,60,0,3.534
241,other,15,85,1,6.404
241,other,16,55,0,3.812
241,other,17,65,1,8.9
241,other,18,90,1,3.248
241,other,19,65,1,5.812
241,other,20,75,1,3.455
243,other,1,95,0,14.263
243,other,2,60,0,3.633
243,other,3,95,1,7.535
243,other,4,75,0,9.601
243,other,5,65,0,13.881
243,other,6,70,0,4.271
243,other,7,60,0,2.63
243,other,8,80,1,3.361
243,other,9,75,1,3.832
243,other,10,80,1,3.029
243,other,11,65,1,2.565
243,other,12,55,0,3.358
243,other,13,50,0,5.015
243,other,14,85,1,4.274
243,other,15,70,0,3.12
243,other,16,55,0,4.555
243,other,17,90,1,3.501
243,other,18,50,0,3.967
243,other,19,90,1,19.809
243,other,20,85,1,4.026
246,other,1,65,0,8.746
246,other,2,85,0,4.351
246,other,3,75,0,4.29
246,other,4,80,0,4.437
246,other,5,80,0,5.946
246,other,6,95,0,3.146
246,other,7,50,0,3.568
246,other,8,75,0,2.852
246,other,9,70,0,4.124
246,other,10,65,0,3.765
246,other,11,50,0,3.299
246,other,12,70,0,4.061
246,other,13,55,0,3.317
246,other,14,55,0,3.207
246,other,15,90,0,4.235
246,other,16,60,0,7.233
246,other,17,90,0,3.784
246,other,18,95,0,4.281
246,other,19,85,0,4.19
246,other,20,60,0,5.105
247,other,1,65,0,2.509
247,other,2,70,0,2.527
247,other,3,95,1,2.249
247,other,4,55,0,2.674
247,other,5,95,1,2.393
247,other,6,80,0,4.89
247,other,7,75,0,2.055
247,other,8,60,0,1.667
247,other,9,80,0,3.661
247,other,10,60,0,1.998
247,other,11,50,0,1.925
247,other,12,90,1,2.694
247,other,13,70,0,1.962
247,other,14,90,1,1.93
247,other,15,55,0,2.118
247,other,16,50,0,1.802
247,other,17,85,1,4.151
247,other,18,85,1,1.652
247,other,19,65,0,2.311
247,other,20,75,0,2.107
248,other,1,60,0,3.993
248,other,2,95,1,3.959
248,other,3,70,0,2.835
248,other,4,75,0,4.291
248,other,5,65,0,10.102
248,other,6,60,0,11.985
248,other,7,55,0,2.919
248,other,8,95,1,3.379
248,other,9,85,1,2.858
248,other,10,70,0,2.226
248,other,11,65,0,3.216
248,other,12,80,1,2.405
248,other,13,55,0,2.422
248,other,14,50,0,3.432
248,other,15,80,0,2.073
248,other,16,90,1,2.786
248,other,17,85,1,2.452
248,other,18,75,0,2.343
248,other,19,90,1,2.522
248,other,20,50,0,2.38
249,other,1,90,0,15.971
249,other,2,95,1,5.717
249,other,3,80,0,2.732
249,other,4,60,0,5.76
249,other,5,90,1,3.617
249,other,6,95,1,3.565
249,other,7,55,0,3.126
249,other,8,70,0,2.392
249,other,9,75,0,3.879
249,other,10,75,0,3.734
249,other,11,85,1,4.502
249,other,12,55,0,2.644
249,other,13,50,0,6.025
249,other,14,60,0,3.099
249,other,15,65,0,3.994
249,other,16,50,0,2.658
249,other,17,70,0,2.881
249,other,18,85,1,4.859
249,other,19,65,0,836.98
249,other,20,80,1,3.824
250,other,1,95,1,10.699
250,other,2,85,1,5.785
250,other,3,60,0,3.228
250,other,4,75,1,5.751
250,other,5,70,0,5.047
250,other,6,80,1,4.721
250,other,7,50,0,5.234
250,other,8,65,0,3.51
250,other,9,90,1,11.866
250,other,10,85,1,23.172
250,other,11,50,0,9.712
250,other,12,90,1,4.98
250,other,13,65,0,5.06
250,other,14,95,1,3.179
250,other,15,75,1,3.024
250,other,16,55,0,2.662
250,other,17,80,1,3.057
250,other,18,70,1,92.261
250,other,19,60,0,27.622
250,other,20,55,0,99.915
251,other,1,60,0,3.3
251,other,2,80,1,4.572
251,other,3,90,1,2.829
251,other,4,80,0,2.679
251,other,5,70,0,1.442
251,other,6,95,1,2.239
251,other,7,65,0,1.759
251,other,8,55,0,2.095
251,other,9,85,0,2.374
251,other,10,75,0,1.505
251,other,11,85,0,2.536
251,other,12,90,1,1.955
251,other,13,60,0,2.287
251,other,14,50,0,1.988
251,other,15,55,0,2.051
251,other,16,50,0,1.776
251,other,17,65,0,1.859
251,other,18,95,1,2.574
251,other,19,75,0,2.221
251,other,20,70,0,1.878
252,other,1,90,1,3.332
252,other,2,70,0,3.757
252,other,3,50,0,6.09
252,other,4,50,0,2.546
252,other,5,95,1,2.196
252,other,6,60,0,1.991
252,other,7,90,1,3.388
252,other,8,75,0,2.19
252,other,9,80,1,2.126
252,other,10,80,1,3.139
252,other,11,85,0,2.006
252,other,12,95,1,2.319
252,other,13,65,1,1.67
252,other,14,55,0,2.943
252,other,15,75,1,1.791
252,other,16,70,1,1.988
252,other,17,55,0,1.98
252,other,18,65,0,1.837
252,other,19,60,0,1.986
252,other,20,85,1,3.665
254,other,1,85,1,2.813
254,other,2,70,0,1.772
254,other,3,95,1,2.143
254,other,4,80,1,2.308
254,other,5,55,1,1.634
254,other,6,75,1,3.477
254,other,7,95,1,2.842
254,other,8,65,1,2.021
254,other,9,90,1,1.946
254,other,10,50,0,2.318
254,other,11,60,1,1.462
254,other,12,75,1,2.705
254,other,13,50,0,3.03
254,other,14,55,1,2.5
254,other,15,65,1,1.617
254,other,16,80,1,1.819
254,other,17,70,1,2.267
254,other,18,90,1,2.23
254,other,19,60,1,2.252
254,other,20,85,1,2.129
255,other,1,90,1,5.313
255,other,2,50,0,3.515
255,other,3,65,0,4.188
255,other,4,80,0,5.378
255,other,5,60,1,2.495
255,other,6,85,0,3.055
255,other,7,90,1,2.092
255,other,8,95,1,2.027
255,other,9,65,0,2.509
255,other,10,50,0,3.417
255,other,11,85,1,2.801
255,other,12,80,0,2.3
255,other,13,55,0,2.113
255,other,14,60,0,2.998
255,other,15,75,1,4.038
255,other,16,70,1,1.837
255,other,17,55,0,3.11
255,other,18,95,1,3.415
255,other,19,75,0,2.421
255,other,20,70,1,2.431
256,other,1,55,0,3.004
256,other,2,95,0,3.109
256,other,3,50,0,2.232
256,other,4,75,0,1.823
256,other,5,75,0,2.141
256,other,6,90,0,1.855
256,other,7,65,0,1.713
256,other,8,80,0,2.705
256,other,9,65,0,1.834
256,other,10,60,0,1.792
256,other,11,70,0,1.542
256,other,12,90,0,2.344
256,other,13,50,0,1.854
256,other,14,60,0,1.487
256,other,15,95,0,1.946
256,other,16,80,0,3.23
256,other,17,70,0,1.653
256,other,18,85,0,2.623
256,other,19,85,0,1.431
256,other,20,55,0,1.808
257,other,1,95,0,5.168
257,other,2,80,1,32.633
257,other,3,70,0,9.296
257,other,4,60,0,3.449
257,other,5,55,0,4.015
257,other,6,75,0,3.526
257,other,7,50,1,3.157
257,other,8,80,0,3.501
257,other,9,55,0,4.185
257,other,10,70,1,3.882
257,other,11,60,1,3.371
257,other,12,50,1,4.176
257,other,13,85,0,3.429
257,other,14,65,1,3.474
257,other,15,90,1,3.101
257,other,16,95,1,3.929
257,other,17,65,1,3.286
257,other,18,85,0,2.814
257,other,19,90,0,3.416
257,other,20,75,0,4.121
258,other,1,70,1,2.539
258,other,2,50,0,3.604
258,other,3,75,1,1.951
258,other,4,65,1,1.961
258,other,5,70,1,2.187
258,other,6,60,1,2.502
258,other,7,85,1,2.888
258,other,8,90,1,2.212
258,other,9,90,1,2.058
258,other,10,95,1,1.634
258,other,11,65,1,1.633
258,other,12,75,1,2.662
258,other,13,50,0,2.328
258,other,14,85,1,4.995
258,other,15,60,1,2.254
258,other,16,95,1,3.253
258,other,17,80,1,1.993
258,other,18,55,1,1.768
258,other,19,80,1,2.357
258,other,20,55,1,3.443
259,other,1,90,1,5.718
259,other,2,75,0,171.516
259,other,3,80,1,6.529
259,other,4,65,0,1.982
259,other,5,70,0,2.48
259,other,6,50,0,2.806
259,other,7,55,0,2.657
259,other,8,90,1,2.084
259,other,9,95,1,1.666
259,other,10,85,1,1.896
259,other,11,60,0,2.058
259,other,12,65,1,2.206
259,other,13,95,1,2.159
259,other,14,70,0,1.525
259,other,15,80,1,1.894
259,other,16,60,0,5.066
259,other,17,50,0,2.48
259,other,18,85,1,1.758
259,other,19,55,0,3.287
259,other,20,75,1,1.759
260,other,1,65,1,9.49
260,other,2,85,1,6.268
260,other,3,90,1,3.717
260,other,4,50,0,3.16
260,other,5,70,1,3.117
260,other,6,95,1,3.031
260,other,7,80,1,3.206
260,other,8,90,1,3.115
260,other,9,50,0,3.476
260,other,10,60,0,2.966
260,other,11,80,1,2.396
260,other,12,65,0,2.968
260,other,13,70,0,2.378
260,other,14,85,1,3.018
260,other,15,55,0,3.341
260,other,16,95,1,2.861
260,other,17,60,0,2.654
260,other,18,75,0,2.572
260,other,19,75,0,3.067
260,other,20,55,0,2.814
262,other,1,90,1,3.97
262,other,2,65,0,3.248
262,other,3,70,0,3.285
262,other,4,60,0,4.727
262,other,5,50,0,2.78
262,other,6,75,0,3.479
262,other,7,70,0,2.982
262,other,8,85,1,2.226
262,other,9,65,0,2.872
262,other,10,75,0,2.522
262,other,11,95,1,2.925
262,other,12,80,1,3.741
262,other,13,80,0,4.499
262,other,14,85,1,3.943
262,other,15,55,0,2.644
262,other,16,55,0,2.594
262,other,17,50,0,2.414
262,other,18,60,0,2.121
262,other,19,95,1,3.009
262,other,20,90,1,2.441
263,other,1,85,0,7.819
263,other,2,60,0,4.472
263,other,3,95,0,4.777
263,other,4,55,0,5.064
263,other,5,85,0,3.528
263,other,6,65,1,4.268
263,other,7,75,0,3.905
263,other,8,50,0,3.199
263,other,9,65,0,5.091
263,other,10,90,0,3.47
263,other,11,70,0,7.418
263,other,12,60,0,2.901
263,other,13,70,1,18.326
263,other,14,90,0,3.33
263,other,15,80,0,3.684
263,other,16,95,0,3.015
263,other,17,50,0,3.708
263,other,18,75,0,2.961
263,other,19,55,0,3.663
263,other,20,80,0,2.956
264,other,1,70,0,5.669
264,other,2,70,0,2.871
264,other,3,75,0,3.875
264,other,4,95,1,3.689
264,other,5,85,0,2.711
264,other,6,50,0,2.62
264,other,7,90,1,2.235
264,other,8,60,0,2.842
264,other,9,95,1,3.456
264,other,10,55,0,2.577
264,other,11,75,0,2.233
264,other,12,85,1,7.689
264,other,13,65,0,2.831
264,other,14,55,0,2.659
264,other,15,80,0,3.052
264,other,16,50,0,2.746
264,other,17,60,0,2.628
264,other,18,90,1,2.708
264,other,19,65,0,2.264
264,other,20,80,0,2.719
265,other,1,55,0,5.74
265,other,2,85,1,3.138
265,other,3,70,1,2.882
265,other,4,75,1,2.669
265,other,5,95,1,2.724
265,other,6,75,1,2.259
265,other,7,50,0,2.234
265,other,8,55,0,2.657
265,other,9,65,1,2.885
265,other,10,90,1,2.179
265,other,11,50,0,1.966
265,other,12,85,1,1.654
265,other,13,95,1,1.711
265,other,14,60,0,1.903
265,other,15,65,0,2.476
265,other,16,90,1,1.679
265,other,17,80,1,2.146
265,other,18,70,1,1.861
265,other,19,80,1,2.9
265,other,20,60,0,2.582
266,other,1,65,0,8.161
266,other,2,80,1,6.041
266,other,3,60,0,3.215
266,other,4,50,0,5.392
266,other,5,55,0,3.173
266,other,6,85,1,3.164
266,other,7,65,0,3.435
266,other,8,90,1,1.824
266,other,9,85,1,4.915
266,other,10,50,0,2.938
266,other,11,70,0,2.063
266,other,12,75,0,2.753
266,other,13,95,1,2.708
266,other,14,60,0,2.357
266,other,15,80,1,3.26
266,other,16,70,0,1.984
266,other,17,95,1,2.057
266,other,18,55,0,2.378
266,other,19,75,0,2.216
266,other,20,90,1,1.644
267,other,1,80,0,8.605
267,other,2,65,0,5.031
267,other,3,60,0,3.282
267,other,4,80,0,3.477
267,other,5,75,0,3.636
267,other,6,95,1,5.477
267,other,7,50,0,3.395
267,other,8,90,0,3.804
267,other,9,85,0,3.239
267,other,10,90,0,2.379
267,other,11,60,0,3.079
267,other,12,95,0,7.41
267,other,13,70,0,2.461
267,other,14,65,0,3.026
267,other,15,50,0,2.277
267,other,16,55,0,4.182
267,other,17,75,0,2.292
267,other,18,85,0,3.21
267,other,19,70,0,3.694
267,other,20,55,0,2.072
268,other,1,65,1,4.151
268,other,2,65,1,1.404
268,other,3,60,1,3.588
268,other,4,80,0,1.945
268,other,5,90,0,1.652
268,other,6,70,1,8.352
268,other,7,75,1,1.532
268,other,8,85,1,3.318
268,other,9,50,0,2.453
268,other,10,55,0,2.447
268,other,11,75,0,1.579
268,other,12,85,1,1.875
268,other,13,70,1,2.135
268,other,14,55,0,2.561
268,other,15,80,1,1.716
268,other,16,95,1,2.274
268,other,17,95,1,2.134
268,other,18,60,0,3.43
268,other,19,50,0,1.693
268,other,20,90,1,1.653
269,other,1,70,0,5.201
269,other,2,70,0,3.172
269,other,3,90,1,3.939
269,other,4,95,1,1.537
