,sub,trial,inv,mult,ret
4373,55,54,2,2,1
4374,55,55,4,2,2
4375,55,56,5,4,7
4376,55,57,3,2,1
4377,55,58,7,6,17
4378,55,59,9,4,13
4379,55,60,2,4,3
4380,55,61,0,6,0
4381,55,62,9,4,13
4382,55,63,0,4,0
4383,55,64,10,4,14
4384,55,65,1,4,1
4385,55,66,10,2,5
4386,55,67,5,6,12
4387,55,68,5,2,2
4388,55,69,10,4,15
4389,55,70,6,2,3
4390,55,71,10,6,25
4391,55,72,6,6,15
4392,55,73,6,4,9
4393,55,74,6,6,15
4394,55,75,5,4,7
4395,55,76,6,4,9
4396,55,77,5,2,2
4397,55,78,7,4,10
4398,55,79,10,6,25
4399,55,80,4,4,6
4400,56,1,1,4,2
4401,56,2,5,4,10
4402,56,3,5,4,10
4403,56,4,2,4,4
4404,56,5,5,6,10
4405,56,6,7,4,14
4406,56,7,5,4,10
4407,56,8,4,4,8
4408,56,9,6,6,12
4409,56,10,6,2,12
4410,56,11,10,6,20
4411,56,12,8,6,16
4412,56,13,6,4,12
4413,56,14,4,6,8
4414,56,15,2,4,4
4415,56,16,6,4,12
4416,56,17,5,2,10
4417,56,18,2,6,4
4418,56,19,5,4,10
4419,56,20,8,4,16
4420,56,21,4,2,8
4421,56,22,3,6,6
4422,56,23,6,2,12
4423,56,24,0,2,0
4424,56,25,0,4,0
4425,56,26,3,2,6
4426,56,27,3,2,6
4427,56,28,3,4,6
4428,56,29,9,6,18
4429,56,30,0,6,0
4430,56,31,5,2,7
4431,56,32,6,4,12
4432,56,33,1,4,2
4433,56,34,5,2,10
4434,56,35,4,4,8
4435,56,36,6,6,12
4436,56,37,1,6,2
4437,56,38,10,4,20
4438,56,39,8,2,16
4439,56,40,3,4,6
4440,56,41,3,6,6
4441,56,42,10,2,20
4442,56,43,5,4,10
4443,56,44,5,6,10
4444,56,45,10,2,20
4445,56,46,9,4,18
4446,56,47,7,2,14
4447,56,48,5,6,10
4448,56,49,10,4,20
4449,56,50,5,4,10
4450,56,51,9,4,18
4451,56,52,7,4,14
4452,56,53,0,4,0
4453,56,54,7,6,14
4454,56,55,4,4,8
4455,56,56,2,4,4
4456,56,57,3,4,6
4457,56,58,5,2,10
4458,56,59,4,4,8
4459,56,60,4,2,8
4460,56,61,8,4,16
4461,56,62,2,4,4
4462,56,63,2,2,4
4463,56,64,5,4,10
4464,56,65,10,6,20
4465,56,66,10,4,20
4466,56,67,3,4,6
4467,56,68,10,4,20
4468,56,69,6,4,12
4469,56,70,9,4,18
4470,56,71,6,2,12
4471,56,72,8,4,16
4472,56,73,10,6,20
4473,56,74,4,6,8
4474,56,75,1,2,2
4475,56,76,9,2,18
4476,56,77,2,2,4
4477,56,78,5,4,10
4478,56,79,4,6,8
4479,56,80,5,6,10
4480,57,1,2,6,3
4481,57,2,2,4,3
4482,57,3,8,4,14
4483,57,4,2,2,1
4484,57,5,5,4,10
4485,57,6,1,6,2
4486,57,7,9,4,16
4487,57,8,7,4,13
4488,57,9,10,6,22
4489,57,10,4,6,8
4490,57,11,10,6,19
4491,57,12,1,4,2
4492,57,13,7,2,6
4493,57,14,10,4,19
4494,57,15,1,2,1
4495,57,16,10,6,18
4496,57,17,3,4,6
4497,57,18,6,2,5
4498,57,19,0,6,0
4499,57,20,2,4,1
4500,57,21,6,6,11
4501,57,22,6,4,8
4502,57,23,3,4,5
4503,57,24,5,6,7
4504,57,25,6,4,11
4505,57,26,6,6,13
4506,57,27,5,2,2
4507,57,28,2,4,2
4508,57,29,1,4,0
4509,57,30,4,4,2
4510,57,31,5,2,3
4511,57,32,3,4,2
4512,57,33,7,6,13
4513,57,34,5,6,10
4514,57,35,0,2,0
4515,57,36,3,6,5
4516,57,37,8,4,11
4517,57,38,5,4,8
4518,57,39,5,4,7
4519,57,40,9,2,3
4520,57,41,10,4,16
4521,57,42,5,4,8
4522,57,43,8,6,17
4523,57,44,4,2,1
4524,57,45,5,6,9
4525,57,46,5,4,8
4526,57,47,9,4,10
4527,57,48,0,4,0
4528,57,49,5,2,2
4529,57,50,4,2,2
4530,57,51,3,2,1
4531,57,52,6,2,4
4532,57,53,5,6,13
4533,57,54,0,4,0
4534,57,55,4,4,6
4535,57,56,2,2,2
4536,57,57,4,4,5
4537,57,58,8,4,9
4538,57,59,5,4,7
4539,57,60,8,2,11
4540,57,61,10,2,9
4541,57,62,6,4,10
4542,57,63,6,2,5
4543,57,64,5,4,9
4544,57,65,4,6,8
4545,57,66,9,4,12
4546,57,67,9,6,24
4547,57,68,5,4,9
4548,57,69,3,6,7
4549,57,70,4,4,6
4550,57,71,6,4,11
4551,57,72,5,2,3
4552,57,73,4,6,10
4553,57,74,10,4,15
4554,57,75,7,4,12
4555,57,76,3,4,5
4556,57,77,2,4,1
4557,57,78,3,2,0
4558,57,79,10,2,2
4559,57,80,10,4,5
4560,58,1,5,6,10
4561,58,2,2,6,3
4562,58,3,9,2,8
4563,58,4,5,4,8
4564,58,5,10,6,25
4565,58,6,10,4,20
4566,58,7,5,6,8
4567,58,8,7,6,12
4568,58,9,2,4,1
4569,58,10,8,4,14
4570,58,11,6,2,5
4571,58,12,4,6,8
4572,58,13,4,2,2
4573,58,14,4,4,6
4574,58,15,10,6,25
4575,58,16,9,4,18
4576,58,17,1,2,0
4577,58,18,3,4,4
4578,58,19,2,4,3
4579,58,20,5,4,8
4580,58,21,1,4,0
4581,58,22,0,2,0
4582,58,23,10,4,20
4583,58,24,5,4,8
4584,58,25,2,2,1
4585,58,26,5,6,8
4586,58,27,5,4,7
4587,58,28,7,2,7
4588,58,29,4,4,6
4589,58,30,8,6,16
4590,58,31,6,4,10
4591,58,32,8,4,14
4592,58,33,5,4,8
4593,58,34,2,4,2
4594,58,35,7,4,12
4595,58,36,3,2,3
4596,58,37,5,2,5
4597,58,38,6,4,10
4598,58,39,6,6,12
4599,58,40,2,4,3
4600,58,41,5,4,8
4601,58,42,9,4,17
4602,58,43,10,2,11
4603,58,44,3,4,4
4604,58,45,8,2,8
4605,58,46,6,4,9
4606,58,47,3,2,2
4607,58,48,7,4,11
4608,58,49,5,2,5
4609,58,50,5,4,7
4610,58,51,5,6,10
4611,58,52,4,6,8
4612,58,53,4,4,6
4613,58,54,5,4,8
4614,58,55,0,6,0
4615,58,56,6,2,6
4616,58,57,10,2,10
4617,58,58,3,6,6
4618,58,59,4,6,8
4619,58,60,0,4,0
4620,58,61,6,2,6
4621,58,62,3,6,6
4622,58,63,6,6,12
4623,58,64,10,4,20
4624,58,65,9,6,18
4625,58,66,4,2,4
4626,58,67,9,4,16
4627,58,68,4,4,5
4628,58,69,5,2,5
4629,58,70,3,4,5
4630,58,71,0,4,0
4631,58,72,1,6,2
4632,58,73,5,2,5
4633,58,74,10,4,20
4634,58,75,3,4,5
4635,58,76,6,4,11
4636,58,77,8,4,15
4637,58,78,1,4,1
4638,58,79,10,6,25
4639,58,80,2,2,2
4640,59,1,10,2,0
4641,59,2,1,4,0
4642,59,3,10,6,0
4643,59,4,10,6,0
4644,59,5,3,4,0
4645,59,6,6,2,0
4646,59,7,0,4,0
4647,59,8,6,2,0
4648,59,9,2,2,0
4649,59,10,9,6,0
4650,59,11,6,6,0
4651,59,12,3,4,0
4652,59,13,5,4,0
4653,59,14,5,4,0
4654,59,15,5,4,0
4655,59,16,3,6,0
4656,59,17,2,4,0
4657,59,18,10,4,0
4658,59,19,6,4,0
4659,59,20,7,4,0
4660,59,21,4,2,0
4661,59,22,6,6,0
4662,59,23,1,2,0
4663,59,24,5,2,0
4664,59,25,7,4,0
4665,59,26,2,4,0
4666,59,27,8,4,0
4667,59,28,5,6,0
4668,59,29,6,4,0
4669,59,30,1,4,0
4670,59,31,3,2,0
4671,59,32,5,4,0
4672,59,33,3,4,0
4673,59,34,4,6,0
4674,59,35,3,6,0
4675,59,36,4,6,0
4676,59,37,5,2,0
4677,59,38,9,2,0
4678,59,39,0,6,0
4679,59,40,9,4,0
4680,59,41,5,2,0
4681,59,42,8,6,0
4682,59,43,9,4,0
4683,59,44,10,6,0
4684,59,45,0,2,0
4685,59,46,3,2,0
4686,59,47,5,4,0
4687,59,48,2,4,0
4688,59,49,5,4,0
4689,59,50,4,2,0
4690,59,51,7,6,0
4691,59,52,10,4,0
4692,59,53,5,4,0
4693,59,54,4,4,0
4694,59,55,5,6,0
4695,59,56,5,2,0
4696,59,57,10,4,0
4697,59,58,10,4,0
4698,59,59,9,4,0
4699,59,60,8,4,0
4700,59,61,5,6,0
4701,59,62,0,4,0
4702,59,63,3,4,0
4703,59,64,6,2,0
4704,59,65,2,4,0
4705,59,66,6,4,0
4706,59,67,4,4,0
4707,59,68,5,6,0
4708,59,69,4,6,0
4709,59,70,2,6,0
4710,59,71,4,4,0
4711,59,72,8,4,0
4712,59,73,6,4,0
4713,59,74,4,4,0
4714,59,75,10,2,0
4715,59,76,2,2,0
4716,59,77,7,2,0
4717,59,78,8,2,0
4718,59,79,1,6,0
4719,59,80,5,4,0
4720,60,1,1,4,0
4721,60,2,1,4,0
4722,60,3,5,2,2
4723,60,4,10,4,20
4724,60,5,6,2,3
4725,60,6,2,4,0
4726,60,7,7,4,9
4727,60,8,8,2,5
4728,60,9,4,4,1
4729,60,10,6,6,9
4730,60,11,8,4,14
4731,60,12,10,2,10
4732,60,13,4,6,5
4733,60,14,2,4,0
4734,60,15,6,6,10
4735,60,16,3,6,3
4736,60,17,10,6,25
4737,60,18,6,4,8
4738,60,19,8,4,11
4739,60,20,3,4,1
4740,60,21,10,6,18
4741,60,22,5,4,6
4742,60,23,0,4,0
4743,60,24,10,6,20
4744,60,25,6,4,7
4745,60,26,8,4,13
4746,60,27,5,2,1
4747,60,28,4,2,1
4748,60,29,6,2,1
4749,60,30,5,4,5
4750,60,31,9,4,11
4751,60,32,2,2,0
4752,60,33,6,4,5
4753,60,34,9,2,8
4754,60,35,5,2,1
4755,60,36,5,6,8
4756,60,37,9,4,9
4757,60,38,5,4,6
4758,60,39,3,4,2
4759,60,40,7,2,3
4760,60,41,10,4,15
4761,60,42,5,4,7
4762,60,43,0,2,0
4763,60,44,4,6,6
4764,60,45,3,6,1
4765,60,46,3,2,1
4766,60,47,4,4,0
4767,60,48,10,2,10
4768,60,49,3,2,0
4769,60,50,7,4,7
4770,60,51,5,6,5
4771,60,52,4,6,7
4772,60,53,10,4,15
4773,60,54,5,6,10
4774,60,55,5,4,5
4775,60,56,4,4,1
4776,60,57,10,4,16
4777,60,58,9,4,12
4778,60,59,2,4,0
4779,60,60,8,6,13
4780,60,61,0,6,0
4781,60,62,1,2,0
4782,60,63,5,4,6
4783,60,64,7,6,13
4784,60,65,3,4,2
4785,60,66,4,4,3
4786,60,67,1,6,0
4787,60,68,0,4,0
4788,60,69,2,6,1
4789,60,70,6,4,10
4790,60,71,5,6,8
4791,60,72,5,4,4
4792,60,73,4,2,1
4793,60,74,3,4,1
4794,60,75,5,2,1
4795,60,76,6,2,2
4796,60,77,2,4,0
4797,60,78,2,2,0
4798,60,79,5,4,4
4799,60,80,9,6,16
4800,61,1,3,6,4
4801,61,2,0,2,0
4802,61,3,9,4,10
4803,61,4,4,4,4
4804,61,5,10,2,10
4805,61,6,5,6,8
4806,61,7,6,2,0
4807,61,8,0,6,0
4808,61,9,10,4,15
4809,61,10,10,4,13
4810,61,11,5,6,8
4811,61,12,2,4,0
4812,61,13,5,4,5
4813,61,14,10,6,25
4814,61,15,4,4,5
4815,61,16,7,4,12
4816,61,17,0,4,0
4817,61,18,5,4,5
4818,61,19,4,6,8
4819,61,20,2,2,2
4820,61,21,2,4,0
4821,61,22,3,4,1
4822,61,23,5,4,5
4823,61,24,7,6,15
4824,61,25,6,4,6
4825,61,26,6,4,6
4826,61,27,6,4,6
4827,61,28,1,2,0
4828,61,29,5,2,0
4829,61,30,7,2,4
4830,61,31,8,2,2
4831,61,32,10,4,15
4832,61,33,5,4,6
4833,61,34,8,6,15
4834,61,35,5,2,0
4835,61,36,8,4,10
4836,61,37,2,4,0
4837,61,38,5,2,0
4838,61,39,1,4,0
4839,61,40,5,4,3
4840,61,41,2,6,0
4841,61,42,4,2,0
4842,61,43,9,2,8
4843,61,44,10,6,25
4844,61,45,9,6,20
4845,61,46,10,2,8
4846,61,47,7,4,8
4847,61,48,10,6,25
4848,61,49,0,4,0
4849,61,50,3,4,2
4850,61,51,6,2,0
4851,61,52,8,4,10
4852,61,53,3,4,1
4853,61,54,5,4,5
4854,61,55,9,4,14
4855,61,56,6,6,12
4856,61,57,5,4,5
4857,61,58,3,2,0
4858,61,59,2,2,0
4859,61,60,5,6,5
4860,61,61,4,4,3
4861,61,62,4,6,6
4862,61,63,8,4,10
4863,61,64,5,2,0
4864,61,65,4,6,6
4865,61,66,2,4,0
4866,61,67,5,4,5
4867,61,68,4,4,4
4868,61,69,5,6,7
4869,61,70,9,4,14
4870,61,71,1,4,0
4871,61,72,3,4,1
4872,61,73,3,2,0
4873,61,74,3,6,2
4874,61,75,6,6,8
4875,61,76,4,2,0
4876,61,77,6,2,2
4877,61,78,1,6,0
4878,61,79,10,4,15
4879,61,80,6,4,7
4880,62,1,8,2,0
4881,62,2,5,4,0
4882,62,3,0,4,0
4883,62,4,3,4,0
4884,62,5,5,4,0
4885,62,6,0,4,0
4886,62,7,4,2,0
4887,62,8,4,4,0
4888,62,9,9,6,0
4889,62,10,10,2,3
4890,62,11,1,4,0
4891,62,12,2,4,0
4892,62,13,5,4,0
4893,62,14,4,2,0
4894,62,15,7,4,0
4895,62,16,9,4,6
4896,62,17,5,4,1
4897,62,18,10,6,8
4898,62,19,6,4,2
4899,62,20,4,6,3
4900,62,21,10,4,4
4901,62,22,6,2,0
4902,62,23,0,2,0
4903,62,24,6,6,6
4904,62,25,4,6,4
4905,62,26,2,6,0
4906,62,27,5,2,0
4907,62,28,6,2,0
4908,62,29,8,4,2
4909,62,30,5,6,6
4910,62,31,6,4,4
4911,62,32,3,2,0
4912,62,33,5,4,0
4913,62,34,5,4,0
4914,62,35,5,6,0
4915,62,36,2,2,0
4916,62,37,5,6,0
4917,62,38,1,2,0
4918,62,39,3,6,0
4919,62,40,8,4,0
4920,62,41,7,6,0
4921,62,42,10,2,0
4922,62,43,3,4,0
4923,62,44,8,6,0
4924,62,45,0,6,0
4925,62,46,9,2,0
4926,62,47,4,4,0
4927,62,48,4,6,4
4928,62,49,9,4,0
4929,62,50,10,4,10
4930,62,51,4,4,0
4931,62,52,5,4,0
4932,62,53,5,2,0
4933,62,54,6,6,6
4934,62,55,8,4,2
4935,62,56,3,6,2
4936,62,57,6,4,4
4937,62,58,7,4,3
4938,62,59,10,6,12
4939,62,60,3,4,0
4940,62,61,1,6,0
4941,62,62,10,6,13
4942,62,63,5,4,0
4943,62,64,10,4,0
4944,62,65,9,4,0
4945,62,66,2,4,0
4946,62,67,6,2,0
4947,62,68,2,4,0
4948,62,69,5,2,0
4949,62,70,2,2,0
4950,62,71,5,2,0
4951,62,72,5,6,0
4952,62,73,10,4,0
4953,62,74,1,4,0
4954,62,75,6,4,0
4955,62,76,2,4,0
4956,62,77,3,4,0
4957,62,78,7,2,0
4958,62,79,3,2,0
4959,62,80,4,4,0
4960,63,1,8,4,5
4961,63,2,1,4,0
4962,63,3,6,4,9
4963,63,4,10,4,10
4964,63,5,3,2,2
4965,63,6,4,4,6
4966,63,7,10,2,5
4967,63,8,6,6,6
4968,63,9,10,6,11
4969,63,10,2,6,0
4970,63,11,4,6,4
4971,63,12,3,2,0
4972,63,13,0,4,0
4973,63,14,2,4,0
4974,63,15,0,4,0
4975,63,16,9,4,0
4976,63,17,6,2,2
4977,63,18,1,4,0
4978,63,19,4,4,4
4979,63,20,1,6,0
4980,63,21,6,2,2
4981,63,22,4,6,0
4982,63,23,6,2,0
4983,63,24,8,6,8
4984,63,25,5,4,0
4985,63,26,2,2,0
4986,63,27,5,6,5
4987,63,28,7,6,10
4988,63,29,2,2,0
4989,63,30,10,4,0
4990,63,31,10,4,0
4991,63,32,10,6,10
4992,63,33,6,4,8
4993,63,34,5,6,8
4994,63,35,4,2,0
4995,63,36,4,4,4
4996,63,37,0,2,0
4997,63,38,1,2,0
4998,63,39,2,4,0
4999,63,40,5,4,10
5000,63,41,5,6,8
5001,63,42,5,4,6
5002,63,43,0,6,0
5003,63,44,5,4,6
5004,63,45,10,6,11
5005,63,46,9,4,10
5006,63,47,5,4,6
5007,63,48,3,4,0
5008,63,49,7,2,0
5009,63,50,2,4,0
5010,63,51,2,4,0
5011,63,52,5,4,6
5012,63,53,9,6,10
5013,63,54,10,4,11
5014,63,55,5,4,6
5015,63,56,4,6,0
5016,63,57,4,4,0
5017,63,58,3,4,0
5018,63,59,8,4,9
5019,63,60,10,2,10
5020,63,61,8,2,6
5021,63,62,3,6,0
5022,63,63,5,2,0
5023,63,64,5,2,0
5024,63,65,8,4,9
5025,63,66,7,4,8
5026,63,67,4,2,0
5027,63,68,5,2,0
5028,63,69,6,4,7
5029,63,70,5,4,6
5030,63,71,6,4,7
5031,63,72,9,2,8
5032,63,73,3,4,0
5033,63,74,7,4,8
5034,63,75,5,2,0
5035,63,76,9,4,10
5036,63,77,3,4,0
5037,63,78,5,6,6
5038,63,79,6,6,7
5039,63,80,3,6,0
5040,64,1,4,6,8
5041,64,2,1,4,0
5042,64,3,4,6,7
5043,64,4,10,4,20
5044,64,5,7,2,6
5045,64,6,1,6,0
5046,64,7,10,2,10
5047,64,8,5,6,10
5048,64,9,4,4,5
5049,64,10,0,4,0
5050,64,11,8,4,14
5051,64,12,10,6,32
5052,64,13,0,4,0
5053,64,14,0,2,0
5054,64,15,5,4,8
5055,64,16,3,2,0
5056,64,17,5,6,10
5057,64,18,1,2,0
5058,64,19,3,4,2
5059,64,20,6,2,4
5060,64,21,4,4,4
5061,64,22,7,4,11
5062,64,23,5,4,7
5063,64,24,8,6,23
5064,64,25,3,6,5
5065,64,26,4,4,6
5066,64,27,9,2,9
5067,64,28,5,4,7
5068,64,29,3,2,0
5069,64,30,5,2,1
5070,64,31,7,4,13
5071,64,32,8,4,13
5072,64,33,9,4,18
5073,64,34,2,2,0
5074,64,35,2,4,0
5075,64,36,5,4,8
5076,64,37,4,2,1
5077,64,38,7,6,18
5078,64,39,5,2,2
5079,64,40,5,4,8
5080,64,41,6,4,10
5081,64,42,3,4,2
5082,64,43,5,2,2
5083,64,44,0,6,0
5084,64,45,1,4,0
5085,64,46,6,6,14
5086,64,47,6,4,10
5087,64,48,6,2,2
5088,64,49,4,6,8
5089,64,50,10,6,30
5090,64,51,2,4,0
5091,64,52,9,4,16
5092,64,53,9,6,23
5093,64,54,2,4,0
5094,64,55,2,4,0
5095,64,56,6,6,16
5096,64,57,2,2,0
5097,64,58,10,4,20
5098,64,59,5,4,7
5099,64,60,3,6,4
5100,64,61,5,6,14
5101,64,62,6,4,11
5102,64,63,6,4,10
5103,64,64,2,6,0
5104,64,65,3,4,1
5105,64,66,10,4,20
5106,64,67,3,4,1
5107,64,68,5,4,7
5108,64,69,5,2,1
5109,64,70,4,2,1
5110,64,71,5,4,4
5111,64,72,4,4,4
5112,64,73,6,2,5
5113,64,74,5,6,11
5114,64,75,9,4,16
5115,64,76,8,4,13
5116,64,77,10,2,8
5117,64,78,10,4,20
5118,64,79,8,2,8
5119,64,80,10,6,23
5120,65,1,5,2,2
5121,65,2,8,6,16
5122,65,3,2,2,0
5123,65,4,10,6,14
5124,65,5,5,4,7
5125,65,6,4,2,1
5126,65,7,3,4,2
5127,65,8,6,4,6
5128,65,9,6,6,10
5129,65,10,5,4,5
5130,65,11,8,4,10
5131,65,12,6,2,2
5132,65,13,0,6,0
5133,65,14,6,4,7
5134,65,15,6,4,8
5135,65,16,8,2,4
5136,65,17,3,2,0
5137,65,18,4,6,8
5138,65,19,5,2,0
5139,65,20,5,4,6
5140,65,21,5,6,8
5141,65,22,5,2,1
5142,65,23,9,2,7
5143,65,24,7,4,9
5144,65,25,9,4,9
5145,65,26,7,2,4
5146,65,27,7,6,11
5147,65,28,4,4,6
5148,65,29,6,2,4
5149,65,30,4,4,5
5150,65,31,6,4,8
5151,65,32,2,4,0
5152,65,33,3,4,2
5153,65,34,3,4,1
5154,65,35,10,4,14
5155,65,36,1,2,0
5156,65,37,3,6,3
5157,65,38,4,6,5
5158,65,39,1,4,0
5159,65,40,7,4,10
5160,65,41,4,6,6
5161,65,42,0,4,0
5162,65,43,2,4,1
5163,65,44,9,4,13
5164,65,45,10,4,15
5165,65,46,5,6,8
5166,65,47,3,6,5
5167,65,48,10,4,15
5168,65,49,5,4,7
5169,65,50,9,6,15
5170,65,51,5,4,6
5171,65,52,10,4,14
5172,65,53,3,2,0
5173,65,54,2,4,0
5174,65,55,8,4,10
5175,65,56,6,6,10
5176,65,57,4,4,5
5177,65,58,4,2,0
5178,65,59,2,6,1
5179,65,60,3,4,2
5180,65,61,5,4,6
5181,65,62,10,2,5
5182,65,63,2,4,0
5183,65,64,1,6,0
5184,65,65,6,2,2
5185,65,66,4,4,5
5186,65,67,1,4,0
5187,65,68,9,4,14
5188,65,69,5,6,8
5189,65,70,5,4,6
5190,65,71,0,4,0
5191,65,72,2,2,0
5192,65,73,5,6,7
5193,65,74,0,2,0
5194,65,75,10,6,13
5195,65,76,8,4,11
5196,65,77,5,2,0
5197,65,78,10,2,3
5198,65,79,10,6,15
5199,65,80,5,4,6
5200,66,1,0,4,0
5201,66,2,6,6,9
5202,66,3,0,2,0
5203,66,4,10,6,17
5204,66,5,1,6,0
5205,66,6,7,2,3
5206,66,7,5,2,1
5207,66,8,5,4,5
5208,66,9,3,2,0
5209,66,10,9,4,11
5210,66,11,3,6,2
5211,66,12,5,4,5
5212,66,13,3,2,0
5213,66,14,1,4,0
5214,66,15,5,2,0
5215,66,16,6,4,8
5216,66,17,2,4,0
5217,66,18,4,4,3
5218,66,19,3,4,0
5219,66,20,3,4,0
5220,66,21,3,6,2
5221,66,22,6,2,1
5222,66,23,4,4,2
5223,66,24,10,4,16
5224,66,25,2,6,0
5225,66,26,5,2,1
5226,66,27,8,4,10
5227,66,28,10,6,16
5228,66,29,0,6,0
5229,66,30,6,6,8
5230,66,31,4,4,2
5231,66,32,8,2,5
5232,66,33,8,6,14
5233,66,34,1,2,0
5234,66,35,5,2,0
5235,66,36,5,4,5
5236,66,37,2,2,0
5237,66,38,9,4,10
5238,66,39,0,4,0
5239,66,40,2,4,0
5240,66,41,5,4,4
5241,66,42,4,6,4
5242,66,43,6,2,2
5243,66,44,4,2,0
5244,66,45,10,4,15
5245,66,46,6,2,3
5246,66,47,8,4,9
5247,66,48,2,4,0
5248,66,49,3,4,3
5249,66,50,5,6,5
5250,66,51,10,2,7
5251,66,52,10,2,8
5252,66,53,7,4,10
5253,66,54,10,4,17
5254,66,55,6,4,8
5255,66,56,10,4,15
5256,66,57,7,6,14
5257,66,58,5,4,5
5258,66,59,5,4,5
5259,66,60,2,4,0
5260,66,61,4,6,4
5261,66,62,6,4,8
5262,66,63,10,6,18
5263,66,64,5,6,6
5264,66,65,5,4,4
5265,66,66,8,4,13
5266,66,67,5,4,4
5267,66,68,1,4,0
5268,66,69,7,4,10
5269,66,70,4,2,0
5270,66,71,9,2,6
5271,66,72,3,4,2
5272,66,73,9,4,14
5273,66,74,6,4,8
5274,66,75,4,6,5
5275,66,76,5,6,5
5276,66,77,5,6,5
5277,66,78,4,4,4
5278,66,79,2,2,0
5279,66,80,9,6,15
5280,67,1,5,2,4
5281,67,2,0,4,0
5282,67,3,4,2,4
5283,67,4,5,2,4
5284,67,5,7,4,12
5285,67,6,5,4,8
5286,67,7,8,4,16
5287,67,8,8,4,16
5288,67,9,8,6,16
5289,67,10,5,4,10
5290,67,11,10,4,20
5291,67,12,6,4,9
5292,67,13,9,4,18
5293,67,14,6,2,6
5294,67,15,9,4,18
5295,67,16,3,2,3
5296,67,17,8,2,8
5297,67,18,2,6,4
5298,67,19,8,4,15
5299,67,20,2,4,3
5300,67,21,3,4,5
5301,67,22,5,2,5
5302,67,23,6,2,6
5303,67,24,4,4,8
5304,67,25,1,2,1
5305,67,26,10,2,10
5306,67,27,10,6,21
5307,67,28,10,4,20
5308,67,29,1,4,1
5309,67,30,2,2,2
5310,67,31,5,4,9
5311,67,32,10,2,10
5312,67,33,4,2,7
5313,67,34,5,6,10
5314,67,35,4,4,8
5315,67,36,6,2,6
5316,67,37,2,2,1
5317,67,38,3,4,5
5318,67,39,6,4,24
5319,67,40,10,6,19
5320,67,41,4,6,8
5321,67,42,5,4,10
5322,67,43,4,6,8
5323,67,44,0,4,0
5324,67,45,5,4,10
5325,67,46,2,4,2
5326,67,47,5,6,10
5327,67,48,5,4,10
5328,67,49,9,2,9
5329,67,50,2,4,3
5330,67,51,3,6,6
5331,67,52,4,4,8
5332,67,53,3,4,6
5333,67,54,4,6,8
5334,67,55,6,6,12
5335,67,56,3,4,6
5336,67,57,9,4,18
5337,67,58,7,4,14
5338,67,59,6,4,12
5339,67,60,10,6,24
5340,67,61,9,6,20
5341,67,62,1,4,0
5342,67,63,2,4,2
5343,67,64,5,6,10
5344,67,65,5,2,5
5345,67,66,5,6,10
5346,67,67,1,6,2
5347,67,68,6,4,12
5348,67,69,3,6,6
5349,67,70,10,4,20
5350,67,71,10,4,20
5351,67,72,7,2,7
5352,67,73,0,6,0
5353,67,74,5,4,9
5354,67,75,4,4,8
5355,67,76,7,6,15
5356,67,77,6,6,13
5357,67,78,0,2,0
5358,67,79,3,2,3
5359,67,80,5,4,8
5360,68,1,9,6,16
5361,68,2,6,2,3
5362,68,3,6,4,10
5363,68,4,1,6,0
5364,68,5,6,6,10
5365,68,6,2,2,0
5366,68,7,5,4,6
5367,68,8,5,4,6
5368,68,9,7,4,5
5369,68,10,4,4,5
5370,68,11,4,2,1
5371,68,12,7,6,11
5372,68,13,5,4,6
5373,68,14,3,2,0
5374,68,15,6,4,9
5375,68,16,5,6,7
5376,68,17,5,6,9
5377,68,18,0,6,0
5378,68,19,10,4,20
5379,68,20,5,2,2
5380,68,21,4,6,6
5381,68,22,8,6,15
5382,68,23,3,4,4
5383,68,24,3,6,4
5384,68,25,4,6,5
5385,68,26,0,4,0
5386,68,27,10,4,20
5387,68,28,3,4,3
5388,68,29,8,4,14
5389,68,30,2,4,0
5390,68,31,6,4,9
5391,68,32,6,6,10
5392,68,33,4,4,5
5393,68,34,4,2,0
5394,68,35,5,4,6
5395,68,36,10,4,20
5396,68,37,5,4,3
5397,68,38,1,2,0
5398,68,39,10,6,20
5399,68,40,6,2,1
5400,68,41,10,2,10
5401,68,42,5,2,1
5402,68,43,10,6,25
5403,68,44,9,2,5
5404,68,45,4,4,4
5405,68,46,4,4,5
5406,68,47,0,2,0
5407,68,48,3,6,4
5408,68,49,9,4,13
5409,68,50,10,6,20
5410,68,51,8,2,4
5411,68,52,9,4,11
5412,68,53,3,4,1
5413,68,54,10,4,19
5414,68,55,3,4,1
5415,68,56,5,6,6
5416,68,57,1,4,0
5417,68,58,2,4,0
5418,68,59,5,2,0
5419,68,60,2,6,1
5420,68,61,2,4,0
5421,68,62,5,6,7
5422,68,63,6,4,8
5423,68,64,2,4,0
5424,68,65,0,4,0
5425,68,66,2,2,0
5426,68,67,8,4,9
5427,68,68,4,6,5
5428,68,69,7,2,0
5429,68,70,8,4,9
5430,68,71,5,4,6
5431,68,72,3,2,0
5432,68,73,6,2,1
5433,68,74,7,4,8
5434,68,75,5,4,7
5435,68,76,9,4,11
5436,68,77,5,2,0
5437,68,78,10,2,10
5438,68,79,5,4,7
5439,68,80,1,4,0
5440,69,1,7,4,11
5441,69,2,2,2,2
5442,69,3,5,4,8
5443,69,4,5,4,8
5444,69,5,10,6,19
5445,69,6,10,2,5
5446,69,7,6,6,15
5447,69,8,7,6,15
