sub,gamble_number,choice,choice_label,trial,value_A,value_B,prob_A,prob_B,ev_A,ev_B
926,3,0,B,13,4000,3000,0.8,1,3200,3000
926,1,0,B,14,"2500, 2400",2400,".33, .66",1,2409,2400
926,6,1,A,15,6000,3000,1E-3,2E-3,6,6
926,10,1,A,16,-6000,-3000,1E-3,2E-3,-6,-6
926,13,0,B,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
926,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
927,12,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
927,15,1,A,2,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
927,14,0,B,3,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
927,16,0,B,4,5000,5,1E-3,1,5,5
927,6,0,B,5,6000,3000,1E-3,2E-3,6,6
927,9,1,A,7,-6000,-3000,0.45,0.9,-2700,-2700
927,11,0,B,8,4000,3000,0.2,0.25,800,750
927,4,1,A,9,4000,3000,0.2,0.25,800,750
927,5,0,B,10,6000,3000,0.45,0.9,2700,2700
927,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
927,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
927,13,1,A,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
927,1,1,A,14,"2500, 2400",2400,".33, .66",1,2409,2400
927,3,0,B,15,4000,3000,0.8,1,3200,3000
927,2,0,B,16,2500,2400,0.33,0.34,825,816.0000000000001
927,17,0,B,17,-5000,-5,1E-3,1,-5,-5
927,10,0,B,18,-6000,-3000,1E-3,2E-3,-6,-6
928,12,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
928,11,1,A,2,4000,3000,0.2,0.25,800,750
928,6,1,A,3,6000,3000,1E-3,2E-3,6,6
928,17,0,B,4,-5000,-5,1E-3,1,-5,-5
928,14,1,A,5,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
928,5,0,B,7,6000,3000,0.45,0.9,2700,2700
928,4,1,A,8,4000,3000,0.2,0.25,800,750
928,9,1,A,9,-6000,-3000,0.45,0.9,-2700,-2700
928,2,1,A,10,2500,2400,0.33,0.34,825,816.0000000000001
928,15,0,B,11,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
928,1,0,B,12,"2500, 2400",2400,".33, .66",1,2409,2400
928,3,0,B,13,4000,3000,0.8,1,3200,3000
928,16,1,A,14,5000,5,1E-3,1,5,5
928,13,1,A,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
928,7,1,A,16,-4000,-3000,0.8,1,-3200,-3000
928,10,0,B,17,-6000,-3000,1E-3,2E-3,-6,-6
928,8,0,B,18,-4000,-3000,0.2,0.25,-800,-750
929,1,0,B,1,"2500, 2400",2400,".33, .66",1,2409,2400
929,2,1,A,2,2500,2400,0.33,0.34,825,816.0000000000001
929,8,0,B,3,-4000,-3000,0.2,0.25,-800,-750
929,13,1,A,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
929,15,1,A,5,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
929,4,0,B,7,4000,3000,0.2,0.25,800,750
929,14,1,A,8,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
929,12,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
929,9,1,A,10,-6000,-3000,0.45,0.9,-2700,-2700
929,5,0,B,11,6000,3000,0.45,0.9,2700,2700
929,6,1,A,12,6000,3000,1E-3,2E-3,6,6
929,17,0,B,13,-5000,-5,1E-3,1,-5,-5
929,3,0,B,14,4000,3000,0.8,1,3200,3000
929,7,1,A,15,-4000,-3000,0.8,1,-3200,-3000
929,16,0,B,16,5000,5,1E-3,1,5,5
929,11,0,B,17,4000,3000,0.2,0.25,800,750
929,10,0,B,18,-6000,-3000,1E-3,2E-3,-6,-6
930,11,0,B,1,4000,3000,0.2,0.25,800,750
930,6,1,A,2,6000,3000,1E-3,2E-3,6,6
930,15,1,A,3,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
930,10,0,B,4,-6000,-3000,1E-3,2E-3,-6,-6
930,5,0,B,5,6000,3000,0.45,0.9,2700,2700
930,14,0,B,7,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
930,1,1,A,8,"2500, 2400",2400,".33, .66",1,2409,2400
930,16,1,A,9,5000,5,1E-3,1,5,5
930,4,1,A,10,4000,3000,0.2,0.25,800,750
930,12,0,B,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
930,2,0,B,12,2500,2400,0.33,0.34,825,816.0000000000001
930,17,0,B,13,-5000,-5,1E-3,1,-5,-5
930,13,1,A,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
930,8,0,B,15,-4000,-3000,0.2,0.25,-800,-750
930,3,0,B,16,4000,3000,0.8,1,3200,3000
930,7,1,A,17,-4000,-3000,0.8,1,-3200,-3000
930,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
931,11,0,B,1,4000,3000,0.2,0.25,800,750
931,8,0,B,2,-4000,-3000,0.2,0.25,-800,-750
931,6,0,B,3,6000,3000,1E-3,2E-3,6,6
931,17,0,B,4,-5000,-5,1E-3,1,-5,-5
931,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
931,5,0,B,7,6000,3000,0.45,0.9,2700,2700
931,16,1,A,8,5000,5,1E-3,1,5,5
931,15,0,B,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
931,10,0,B,10,-6000,-3000,1E-3,2E-3,-6,-6
931,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
931,9,0,B,12,-6000,-3000,0.45,0.9,-2700,-2700
931,2,1,A,13,2500,2400,0.33,0.34,825,816.0000000000001
931,3,0,B,14,4000,3000,0.8,1,3200,3000
931,4,1,A,15,4000,3000,0.2,0.25,800,750
931,12,0,B,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
931,14,0,B,17,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
931,7,1,A,18,-4000,-3000,0.8,1,-3200,-3000
932,14,0,B,1,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
932,6,1,A,2,6000,3000,1E-3,2E-3,6,6
932,7,1,A,3,-4000,-3000,0.8,1,-3200,-3000
932,10,0,B,4,-6000,-3000,1E-3,2E-3,-6,-6
932,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
932,9,1,A,7,-6000,-3000,0.45,0.9,-2700,-2700
932,16,1,A,8,5000,5,1E-3,1,5,5
932,15,1,A,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
932,2,0,B,10,2500,2400,0.33,0.34,825,816.0000000000001
932,17,0,B,11,-5000,-5,1E-3,1,-5,-5
932,8,0,B,12,-4000,-3000,0.2,0.25,-800,-750
932,5,0,B,13,6000,3000,0.45,0.9,2700,2700
932,4,1,A,14,4000,3000,0.2,0.25,800,750
932,3,0,B,15,4000,3000,0.8,1,3200,3000
932,11,0,B,16,4000,3000,0.2,0.25,800,750
932,12,1,A,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
932,13,1,A,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
933,3,0,B,1,4000,3000,0.8,1,3200,3000
933,1,0,B,2,"2500, 2400",2400,".33, .66",1,2409,2400
933,7,1,A,3,-4000,-3000,0.8,1,-3200,-3000
933,4,1,A,4,4000,3000,0.2,0.25,800,750
933,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
933,2,1,A,7,2500,2400,0.33,0.34,825,816.0000000000001
933,13,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
933,17,1,A,9,-5000,-5,1E-3,1,-5,-5
933,10,1,A,10,-6000,-3000,1E-3,2E-3,-6,-6
933,14,0,B,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
933,11,0,B,12,4000,3000,0.2,0.25,800,750
933,12,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
933,6,1,A,14,6000,3000,1E-3,2E-3,6,6
933,8,1,A,15,-4000,-3000,0.2,0.25,-800,-750
933,15,1,A,16,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
933,16,1,A,17,5000,5,1E-3,1,5,5
933,5,0,B,18,6000,3000,0.45,0.9,2700,2700
934,10,0,B,1,-6000,-3000,1E-3,2E-3,-6,-6
934,15,1,A,2,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
934,8,1,A,3,-4000,-3000,0.2,0.25,-800,-750
934,5,0,B,4,6000,3000,0.45,0.9,2700,2700
934,7,1,A,5,-4000,-3000,0.8,1,-3200,-3000
934,1,0,B,7,"2500, 2400",2400,".33, .66",1,2409,2400
934,9,1,A,8,-6000,-3000,0.45,0.9,-2700,-2700
934,4,0,B,9,4000,3000,0.2,0.25,800,750
934,13,0,B,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
934,3,0,B,11,4000,3000,0.8,1,3200,3000
934,16,1,A,12,5000,5,1E-3,1,5,5
934,2,0,B,13,2500,2400,0.33,0.34,825,816.0000000000001
934,12,0,B,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
934,11,0,B,15,4000,3000,0.2,0.25,800,750
934,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
934,6,1,A,17,6000,3000,1E-3,2E-3,6,6
934,17,0,B,18,-5000,-5,1E-3,1,-5,-5
935,7,0,B,1,-4000,-3000,0.8,1,-3200,-3000
935,13,0,B,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
935,4,0,B,3,4000,3000,0.2,0.25,800,750
935,16,0,B,4,5000,5,1E-3,1,5,5
935,8,0,B,5,-4000,-3000,0.2,0.25,-800,-750
935,11,0,B,7,4000,3000,0.2,0.25,800,750
935,1,0,B,8,"2500, 2400",2400,".33, .66",1,2409,2400
935,3,0,B,9,4000,3000,0.8,1,3200,3000
935,12,0,B,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
935,14,0,B,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
935,2,0,B,12,2500,2400,0.33,0.34,825,816.0000000000001
935,9,1,A,13,-6000,-3000,0.45,0.9,-2700,-2700
935,17,0,B,14,-5000,-5,1E-3,1,-5,-5
935,10,0,B,15,-6000,-3000,1E-3,2E-3,-6,-6
935,15,0,B,16,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
935,5,0,B,17,6000,3000,0.45,0.9,2700,2700
935,6,1,A,18,6000,3000,1E-3,2E-3,6,6
936,2,0,B,1,2500,2400,0.33,0.34,825,816.0000000000001
936,3,0,B,2,4000,3000,0.8,1,3200,3000
936,4,1,A,3,4000,3000,0.2,0.25,800,750
936,16,0,B,4,5000,5,1E-3,1,5,5
936,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
936,8,0,B,7,-4000,-3000,0.2,0.25,-800,-750
936,17,0,B,8,-5000,-5,1E-3,1,-5,-5
936,13,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
936,1,0,B,10,"2500, 2400",2400,".33, .66",1,2409,2400
936,6,1,A,11,6000,3000,1E-3,2E-3,6,6
936,11,0,B,12,4000,3000,0.2,0.25,800,750
936,5,0,B,13,6000,3000,0.45,0.9,2700,2700
936,15,1,A,14,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
936,12,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
936,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
936,10,0,B,17,-6000,-3000,1E-3,2E-3,-6,-6
936,7,1,A,18,-4000,-3000,0.8,1,-3200,-3000
937,10,0,B,1,-6000,-3000,1E-3,2E-3,-6,-6
937,9,1,A,2,-6000,-3000,0.45,0.9,-2700,-2700
937,17,1,A,3,-5000,-5,1E-3,1,-5,-5
937,14,0,B,4,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
937,2,0,B,5,2500,2400,0.33,0.34,825,816.0000000000001
937,5,0,B,7,6000,3000,0.45,0.9,2700,2700
937,8,1,A,8,-4000,-3000,0.2,0.25,-800,-750
937,6,1,A,9,6000,3000,1E-3,2E-3,6,6
937,15,1,A,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
937,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
937,16,1,A,12,5000,5,1E-3,1,5,5
937,3,0,B,13,4000,3000,0.8,1,3200,3000
937,12,0,B,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
937,13,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
937,1,0,B,16,"2500, 2400",2400,".33, .66",1,2409,2400
937,11,0,B,17,4000,3000,0.2,0.25,800,750
937,4,0,B,18,4000,3000,0.2,0.25,800,750
938,1,0,B,1,"2500, 2400",2400,".33, .66",1,2409,2400
938,3,1,A,2,4000,3000,0.8,1,3200,3000
938,12,1,A,3,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
938,9,0,B,4,-6000,-3000,0.45,0.9,-2700,-2700
938,14,0,B,5,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
938,16,1,A,7,5000,5,1E-3,1,5,5
938,2,1,A,8,2500,2400,0.33,0.34,825,816.0000000000001
938,13,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
938,8,0,B,10,-4000,-3000,0.2,0.25,-800,-750
938,7,0,B,11,-4000,-3000,0.8,1,-3200,-3000
938,11,1,A,12,4000,3000,0.2,0.25,800,750
938,15,0,B,13,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
938,10,0,B,14,-6000,-3000,1E-3,2E-3,-6,-6
938,5,1,A,15,6000,3000,0.45,0.9,2700,2700
938,17,1,A,16,-5000,-5,1E-3,1,-5,-5
938,6,1,A,17,6000,3000,1E-3,2E-3,6,6
938,4,1,A,18,4000,3000,0.2,0.25,800,750
939,16,0,B,1,5000,5,1E-3,1,5,5
939,8,0,B,2,-4000,-3000,0.2,0.25,-800,-750
939,10,1,A,3,-6000,-3000,1E-3,2E-3,-6,-6
939,7,0,B,4,-4000,-3000,0.8,1,-3200,-3000
939,2,1,A,5,2500,2400,0.33,0.34,825,816.0000000000001
939,4,0,B,7,4000,3000,0.2,0.25,800,750
939,13,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
939,6,0,B,9,6000,3000,1E-3,2E-3,6,6
939,17,0,B,10,-5000,-5,1E-3,1,-5,-5
939,15,1,A,11,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
939,3,0,B,12,4000,3000,0.8,1,3200,3000
939,14,0,B,13,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
939,9,1,A,14,-6000,-3000,0.45,0.9,-2700,-2700
939,11,0,B,15,4000,3000,0.2,0.25,800,750
939,12,0,B,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
939,5,0,B,17,6000,3000,0.45,0.9,2700,2700
939,1,0,B,18,"2500, 2400",2400,".33, .66",1,2409,2400
940,1,0,B,1,"2500, 2400",2400,".33, .66",1,2409,2400
940,8,0,B,2,-4000,-3000,0.2,0.25,-800,-750
940,4,0,B,3,4000,3000,0.2,0.25,800,750
940,11,0,B,4,4000,3000,0.2,0.25,800,750
940,15,1,A,5,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
940,13,0,B,7,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
940,5,0,B,8,6000,3000,0.45,0.9,2700,2700
940,16,1,A,9,5000,5,1E-3,1,5,5
940,12,0,B,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
940,17,0,B,11,-5000,-5,1E-3,1,-5,-5
940,10,0,B,12,-6000,-3000,1E-3,2E-3,-6,-6
940,6,1,A,13,6000,3000,1E-3,2E-3,6,6
940,9,0,B,14,-6000,-3000,0.45,0.9,-2700,-2700
940,14,0,B,15,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
940,3,0,B,16,4000,3000,0.8,1,3200,3000
940,2,1,A,17,2500,2400,0.33,0.34,825,816.0000000000001
940,7,0,B,18,-4000,-3000,0.8,1,-3200,-3000
941,7,1,A,1,-4000,-3000,0.8,1,-3200,-3000
941,17,1,A,2,-5000,-5,1E-3,1,-5,-5
941,15,1,A,3,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
941,6,1,A,4,6000,3000,1E-3,2E-3,6,6
941,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
941,5,0,B,7,6000,3000,0.45,0.9,2700,2700
941,16,1,A,8,5000,5,1E-3,1,5,5
941,14,0,B,9,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
941,8,1,A,10,-4000,-3000,0.2,0.25,-800,-750
941,9,1,A,11,-6000,-3000,0.45,0.9,-2700,-2700
941,10,0,B,12,-6000,-3000,1E-3,2E-3,-6,-6
941,4,0,B,13,4000,3000,0.2,0.25,800,750
941,12,0,B,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
941,13,1,A,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
941,11,0,B,16,4000,3000,0.2,0.25,800,750
941,2,1,A,17,2500,2400,0.33,0.34,825,816.0000000000001
941,3,0,B,18,4000,3000,0.8,1,3200,3000
942,16,0,B,1,5000,5,1E-3,1,5,5
942,5,0,B,2,6000,3000,0.45,0.9,2700,2700
942,7,1,A,3,-4000,-3000,0.8,1,-3200,-3000
942,10,0,B,4,-6000,-3000,1E-3,2E-3,-6,-6
942,11,0,B,5,4000,3000,0.2,0.25,800,750
942,9,1,A,7,-6000,-3000,0.45,0.9,-2700,-2700
942,2,0,B,8,2500,2400,0.33,0.34,825,816.0000000000001
942,12,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
942,15,1,A,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
942,3,0,B,11,4000,3000,0.8,1,3200,3000
942,4,1,A,12,4000,3000,0.2,0.25,800,750
942,13,1,A,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
942,6,1,A,14,6000,3000,1E-3,2E-3,6,6
942,8,1,A,15,-4000,-3000,0.2,0.25,-800,-750
942,14,1,A,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
942,17,1,A,17,-5000,-5,1E-3,1,-5,-5
942,1,1,A,18,"2500, 2400",2400,".33, .66",1,2409,2400
943,7,1,A,1,-4000,-3000,0.8,1,-3200,-3000
943,3,0,B,2,4000,3000,0.8,1,3200,3000
943,2,0,B,3,2500,2400,0.33,0.34,825,816.0000000000001
943,6,1,A,4,6000,3000,1E-3,2E-3,6,6
943,15,0,B,5,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
943,10,0,B,7,-6000,-3000,1E-3,2E-3,-6,-6
943,9,1,A,8,-6000,-3000,0.45,0.9,-2700,-2700
943,12,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
943,4,0,B,10,4000,3000,0.2,0.25,800,750
943,11,0,B,11,4000,3000,0.2,0.25,800,750
943,13,0,B,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
943,8,0,B,13,-4000,-3000,0.2,0.25,-800,-750
943,5,0,B,14,6000,3000,0.45,0.9,2700,2700
943,17,0,B,15,-5000,-5,1E-3,1,-5,-5
943,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
943,16,1,A,17,5000,5,1E-3,1,5,5
943,1,0,B,18,"2500, 2400",2400,".33, .66",1,2409,2400
944,17,0,B,1,-5000,-5,1E-3,1,-5,-5
944,1,1,A,2,"2500, 2400",2400,".33, .66",1,2409,2400
944,4,1,A,3,4000,3000,0.2,0.25,800,750
944,5,0,B,4,6000,3000,0.45,0.9,2700,2700
944,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
944,7,0,B,7,-4000,-3000,0.8,1,-3200,-3000
944,8,0,B,8,-4000,-3000,0.2,0.25,-800,-750
944,13,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
944,15,0,B,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
944,14,1,A,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
944,12,0,B,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
944,16,0,B,13,5000,5,1E-3,1,5,5
944,2,0,B,14,2500,2400,0.33,0.34,825,816.0000000000001
944,3,1,A,15,4000,3000,0.8,1,3200,3000
944,10,0,B,16,-6000,-3000,1E-3,2E-3,-6,-6
944,11,1,A,17,4000,3000,0.2,0.25,800,750
944,6,0,B,18,6000,3000,1E-3,2E-3,6,6
945,4,0,B,1,4000,3000,0.2,0.25,800,750
945,3,0,B,2,4000,3000,0.8,1,3200,3000
945,17,1,A,3,-5000,-5,1E-3,1,-5,-5
945,2,0,B,4,2500,2400,0.33,0.34,825,816.0000000000001
945,7,1,A,5,-4000,-3000,0.8,1,-3200,-3000
945,6,1,A,7,6000,3000,1E-3,2E-3,6,6
945,13,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
945,5,0,B,9,6000,3000,0.45,0.9,2700,2700
945,1,1,A,10,"2500, 2400",2400,".33, .66",1,2409,2400
945,8,1,A,11,-4000,-3000,0.2,0.25,-800,-750
945,11,0,B,12,4000,3000,0.2,0.25,800,750
945,14,0,B,13,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
945,15,1,A,14,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
945,12,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
945,16,1,A,16,5000,5,1E-3,1,5,5
945,10,1,A,17,-6000,-3000,1E-3,2E-3,-6,-6
945,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
946,15,1,A,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
946,2,1,A,2,2500,2400,0.33,0.34,825,816.0000000000001
946,6,0,B,3,6000,3000,1E-3,2E-3,6,6
946,3,0,B,4,4000,3000,0.8,1,3200,3000
946,16,0,B,5,5000,5,1E-3,1,5,5
946,5,0,B,7,6000,3000,0.45,0.9,2700,2700
946,1,0,B,8,"2500, 2400",2400,".33, .66",1,2409,2400
946,13,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
946,11,0,B,10,4000,3000,0.2,0.25,800,750
946,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
946,17,1,A,12,-5000,-5,1E-3,1,-5,-5
946,4,0,B,13,4000,3000,0.2,0.25,800,750
946,14,0,B,14,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
946,8,1,A,15,-4000,-3000,0.2,0.25,-800,-750
946,9,1,A,16,-6000,-3000,0.45,0.9,-2700,-2700
946,10,0,B,17,-6000,-3000,1E-3,2E-3,-6,-6
946,12,0,B,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
947,11,0,B,1,4000,3000,0.2,0.25,800,750
947,2,0,B,2,2500,2400,0.33,0.34,825,816.0000000000001
947,8,1,A,3,-4000,-3000,0.2,0.25,-800,-750
947,9,1,A,4,-6000,-3000,0.45,0.9,-2700,-2700
947,15,1,A,5,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
947,4,0,B,7,4000,3000,0.2,0.25,800,750
947,12,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
947,14,0,B,9,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
947,3,0,B,10,4000,3000,0.8,1,3200,3000
947,17,0,B,11,-5000,-5,1E-3,1,-5,-5
947,16,0,B,12,5000,5,1E-3,1,5,5
947,13,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
947,5,0,B,14,6000,3000,0.45,0.9,2700,2700
947,7,0,B,15,-4000,-3000,0.8,1,-3200,-3000
947,6,1,A,16,6000,3000,1E-3,2E-3,6,6
947,1,0,B,17,"2500, 2400",2400,".33, .66",1,2409,2400
947,10,0,B,18,-6000,-3000,1E-3,2E-3,-6,-6
948,14,0,B,1,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
948,4,1,A,2,4000,3000,0.2,0.25,800,750
948,1,1,A,3,"2500, 2400",2400,".33, .66",1,2409,2400
948,6,0,B,4,6000,3000,1E-3,2E-3,6,6
948,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
948,16,1,A,7,5000,5,1E-3,1,5,5
948,2,1,A,8,2500,2400,0.33,0.34,825,816.0000000000001
948,5,0,B,9,6000,3000,0.45,0.9,2700,2700
948,7,0,B,10,-4000,-3000,0.8,1,-3200,-3000
948,11,1,A,11,4000,3000,0.2,0.25,800,750
948,8,0,B,12,-4000,-3000,0.2,0.25,-800,-750
948,3,1,A,13,4000,3000,0.8,1,3200,3000
948,10,0,B,14,-6000,-3000,1E-3,2E-3,-6,-6
948,12,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
948,13,0,B,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
948,17,0,B,17,-5000,-5,1E-3,1,-5,-5
948,15,0,B,18,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
949,9,1,A,1,-6000,-3000,0.45,0.9,-2700,-2700
949,16,0,B,2,5000,5,1E-3,1,5,5
949,6,1,A,3,6000,3000,1E-3,2E-3,6,6
949,8,1,A,4,-4000,-3000,0.2,0.25,-800,-750
949,11,0,B,5,4000,3000,0.2,0.25,800,750
949,3,0,B,7,4000,3000,0.8,1,3200,3000
949,12,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
949,1,1,A,9,"2500, 2400",2400,".33, .66",1,2409,2400
949,14,0,B,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
949,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
949,17,0,B,12,-5000,-5,1E-3,1,-5,-5
949,2,0,B,13,2500,2400,0.33,0.34,825,816.0000000000001
949,5,0,B,14,6000,3000,0.45,0.9,2700,2700
949,10,0,B,15,-6000,-3000,1E-3,2E-3,-6,-6
949,15,0,B,16,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
949,4,0,B,17,4000,3000,0.2,0.25,800,750
949,13,1,A,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
950,4,1,A,1,4000,3000,0.2,0.25,800,750
950,6,1,A,2,6000,3000,1E-3,2E-3,6,6
950,10,0,B,3,-6000,-3000,1E-3,2E-3,-6,-6
950,3,0,B,4,4000,3000,0.8,1,3200,3000
950,1,1,A,5,"2500, 2400",2400,".33, .66",1,2409,2400
950,12,0,B,7,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
950,8,0,B,8,-4000,-3000,0.2,0.25,-800,-750
950,17,0,B,9,-5000,-5,1E-3,1,-5,-5
950,14,0,B,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
950,9,1,A,11,-6000,-3000,0.45,0.9,-2700,-2700
950,11,0,B,12,4000,3000,0.2,0.25,800,750
950,13,1,A,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
950,15,0,B,14,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
950,7,0,B,15,-4000,-3000,0.8,1,-3200,-3000
950,5,0,B,16,6000,3000,0.45,0.9,2700,2700
950,16,0,B,17,5000,5,1E-3,1,5,5
950,2,1,A,18,2500,2400,0.33,0.34,825,816.0000000000001
951,7,0,B,1,-4000,-3000,0.8,1,-3200,-3000
951,12,0,B,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
951,9,1,A,3,-6000,-3000,0.45,0.9,-2700,-2700
951,6,1,A,4,6000,3000,1E-3,2E-3,6,6
951,4,1,A,5,4000,3000,0.2,0.25,800,750
